District Code,District,School,School Code,School Type,Title I Status,Level,Latitude,Longitude
533,Silver Grove Independent,Silver Grove School,533012,A1,Title I Eligible - Schoolwide School,HS,39.034006,-84.391235
533,Silver Grove Independent,Silver Grove School,533012,A1,Title I Eligible - Schoolwide School,MS,39.034006,-84.391235
533,Silver Grove Independent,Silver Grove School,533012,A1,Title I Eligible - Schoolwide School,ES,39.034006,-84.391235
535,Simpson County,Franklin-Simpson High School West Campus,535007,A5,Not a Title 1 School,HS,36.716837,-86.581941
535,Simpson County,Franklin Elementary School,535020,A1,Title 1 Eligible - Schoolwide School,ES,36.719769,-86.578104
535,Simpson County,Franklin-Simpson Middle School,535030,A1,Title 1 Eligible - Schoolwide School,MS,36.715283,-86.582579
535,Simpson County,Franklin-Simpson High School,535040,A1,Title 1 Eligible - Schoolwide School,HS,36.715708,-86.580525
535,Simpson County,Lincoln Elementary School,535045,A1,Title 1 Eligible - Schoolwide School,ES,36.728268,-86.583514
535,Simpson County,Simpson Elementary School,535100,A1,Title 1 Eligible - Schoolwide School,ES,36.713161,-86.588306
536,Somerset Independent,Hopkins Elementary School,536050,A1,Title 1 Eligible - Schoolwide School,ES,37.096344,-84.599687
536,Somerset Independent,Somerset High School,536070,A1,Title 1 Eligible - No Program,HS,37.09544,-84.60178
536,Somerset Independent,Meece Middle School,536090,A1,Title 1 Eligible - No Program,MS,37.099345,-84.593799
537,Southgate Independent,Southgate Public School,537010,A1,Title I Eligible - Schoolwide School,ES,39.072622,-84.47363
537,Southgate Independent,Southgate Public School,537010,A1,Title 1 Eligible - Schoolwide School,MS,39.072622,-84.47363
541,Spencer County,Spencer County Elementary School,541040,A1,Title 1 Eligible - Schoolwide School,ES,38.027651,-85.365563
541,Spencer County,Spencer County Middle School,541041,A1,Title 1 Eligible - Schoolwide School,MS,38.025952,-85.364308
541,Spencer County,Hillview Academy,541042,A5,Not a Title 1 School,HS,38.032741,-85.343914
541,Spencer County,Spencer County Early Learning Center,541043,A4,Not a Title 1 School,,38.033857,-85.34429
541,Spencer County,Taylorsville Elementary School,541044,A1,Title 1 Eligible - Schoolwide School,ES,38.035676,-85.313911
541,Spencer County,Spencer County High School,541050,A1,Title 1 Eligible - Schoolwide School,HS,38.039634,-85.33891
545,Taylor County,Taylor County Primary Center,545005,A1,Title 1 Eligible - Schoolwide School,ES,37.350433,-85.335557
545,Taylor County,Taylor County Elementary School,545020,A1,Title 1 Eligible - Schoolwide School,ES,37.350595,-85.33418
545,Taylor County,Taylor County High School,545030,A1,Title 1 Eligible - No Program,HS,37.357757,-85.381234
545,Taylor County,Taylor County Middle School,545040,A1,Title 1 Eligible - Schoolwide School,MS,37.350991,-85.336047
545,Taylor County,Lakeview Academy,545075,A5,Not a Title 1 School,HS,37.35519,-85.342336
545,Taylor County,Central Kentucky Career Academy,545080,A2,Not a Title 1 School,HS,37.35519,-85.342336
551,Todd County,North Todd Elementary School,551005,A1,Title 1 Eligible - Schoolwide School,ES,36.912543,-87.162274
551,Todd County,South Todd Elementary School,551015,A1,Title 1 Eligible - Schoolwide School,ES,36.751228,-87.172297
551,Todd County,Horizons High School,551017,A5,Not a Title 1 School,HS,36.798299,-87.15993
551,Todd County,Todd County Middle School,551080,A1,Title 1 Eligible - No Program,MS,36.809735,-87.162323
551,Todd County,Todd County Central High School,551095,A1,Title 1 Eligible - No Program,HS,36.797569,-87.16125
555,Trigg County,Trigg County Primary School,555013,A1,Title 1 Eligible - Schoolwide School,ES,36.867086,-87.825357
555,Trigg County,Trigg County Intermediate School,555014,A1,Title 1 Eligible - Schoolwide School,ES,36.867086,-87.825357
555,Trigg County,Harbor Academy and Virtual School,555020,A5,Not a Title 1 School,HS,36.867161,-87.825711
555,Trigg County,Trigg County Middle School,555050,A1,Title 1 Eligible - Schoolwide School,MS,36.867098,-87.825333
555,Trigg County,Trigg County High School,555070,A1,Title 1 Eligible - Schoolwide School,HS,36.867246,-87.82694
561,Trimble County,Bedford Elementary School,561010,A1,Title 1 Eligible - Schoolwide School,ES,38.610832,-85.327712
561,Trimble County,Trimble County Middle School,561015,,,MS,,
561,Trimble County,Milton Elementary School,561020,A1,Title 1 Eligible - Schoolwide School,ES,38.692704,-85.359643
561,Trimble County,Trimble County JR/SR High School,561025,A1,Title 1 Eligible - Schoolwide School,HS,38.608258,-85.322808
561,Trimble County,Trimble County JR/SR High School,561025,A1,Title I Eligible - Schoolwide School,MS,38.608258,-85.322808
561,Trimble County,Trimble County High School,561030,,,HS,,
561,Trimble County,Trimble County Alternative Program,561035,A5,Not a Title 1 School,HS,38.597549,-85.315259
565,Union County,Morganfield Elementary School,565020,A1,Title 1 Eligible - Schoolwide School,ES,37.67639272,-87.91677573
565,Union County,Union County Learning Academy,565021,A5,Not a Title 1 School,HS,37.77006325,-87.93375069
565,Union County,Sturgis Elementary School,565050,A1,Title 1 Eligible - Schoolwide School,ES,37.55264864,-87.98958274
565,Union County,Union County Middle School,565055,A1,Title 1 Eligible - Schoolwide School,MS,37.62763118,-87.94114915
565,Union County,Union County High School,565065,A1,Not a Title 1 School,HS,37.629731,-87.944253
565,Union County,Uniontown Elementary School,565070,A1,Title 1 Eligible - Schoolwide School,ES,37.77298403,-87.93133937
565,Union County,Union County Area Vocational Ed Center,565902,A2,Not a Title 1 School,HS,37.62971,-87.94429
567,Walton-Verona Independent,Walton-Verona Elementary School,567010,A1,Title 1 Eligible - Targeted Assistance School,ES,38.819639,-84.670974
567,Walton-Verona Independent,Walton-Verona Middle School,567015,A1,Title 1 Eligible - Targeted Assistance School,MS,38.863691,-84.618464
567,Walton-Verona Independent,Walton-Verona High School,567020,A1,Not a Title 1 School,HS,38.863098,-84.618809
571,Warren County,South Warren Middle School,571002,A1,Title 1 Eligible - Schoolwide School,MS,36.896404,-86.516514
571,Warren County,South Warren High School,571003,A1,Title 1 Eligible - No Program,HS,36.89564,-86.518617
571,Warren County,Alvaton Elementary,571010,A1,Title 1 Eligible - Schoolwide School,ES,36.878272,-86.353015
571,Warren County,Briarwood Elementary School,571015,A1,Title 1 Eligible - Schoolwide School,ES,36.973776,-86.401466
571,Warren County,Lighthouse Academy,571016,A5,Not a Title 1 School,HS,37.006942,-86.454738
571,Warren County,Plano Elementary,571018,A1,Title 1 Eligible - Schoolwide School,ES,36.886935,-86.416308
571,Warren County,Beacon Academy,571020,A5,Not a Title 1 School,HS,37.006979,-86.454773
571,Warren County,Jennings Creek Elementary,571025,A1,Title 1 Eligible - Schoolwide School,ES,36.9638,-86.488554
571,Warren County,Jody Richards Elementary,571030,A1,Title 1 Eligible - Schoolwide School,ES,36.91731,-86.466118
571,Warren County,Bristow Elementary,571040,A1,Title 1 Eligible - Schoolwide School,ES,37.03099,-86.351471
571,Warren County,Cumberland Trace Elementary,571070,A1,Title 1 Eligible - Schoolwide School,ES,36.96304,-86.39709
571,Warren County,Drakes Creek Middle School,571075,A1,Title 1 Eligible - Schoolwide School,MS,36.926139,-86.417366
571,Warren County,Lost River Elementary,571080,A1,Title 1 Eligible - Schoolwide School,ES,36.951562,-86.48006
571,Warren County,Jackson Academy,571090,A5,Not a Title 1 School,HS,37.006994,-86.45477
571,Warren County,William H. Natcher Elementary,571100,A1,Title 1 Eligible - Schoolwide School,ES,36.943215,-86.447258
571,Warren County,North Warren Elementary,571110,A1,Title 1 Eligible - Schoolwide School,ES,37.056588,-86.205908
571,Warren County,Oakland Elementary,571130,A1,Title 1 Eligible - Schoolwide School,ES,37.035127,-86.249812
571,Warren County,Rich Pond Elementary,571140,A1,Title 1 Eligible - Schoolwide School,ES,36.896515,-86.511882
571,Warren County,Richardsville Elementary,571150,A1,Title 1 Eligible - Schoolwide School,ES,37.101233,-86.472593
571,Warren County,Rockfield Elementary,571170,A1,Title 1 Eligible - Schoolwide School,ES,36.928113,-86.545439
571,Warren County,Henry F. Moss Middle School,571175,A1,Title 1 Eligible - Schoolwide School,MS,36.963822,-86.488512
571,Warren County,Warren Elementary,571200,A1,Title 1 Eligible - Schoolwide School,ES,36.982467,-86.47516
571,Warren County,Warren East Middle School,571205,A1,Title 1 Eligible - Schoolwide School,MS,37.037859,-86.337701
571,Warren County,Warren Central High School,571210,A1,Title 1 Eligible - Schoolwide School,HS,36.983669,-86.470579
571,Warren County,Warren East High School,571220,A1,Title 1 Eligible - No Program,HS,37.036403,-86.339927
571,Warren County,Greenwood High School,571230,A1,Title 1 Eligible - No Program,HS,36.926619,-86.413853
571,Warren County,GEO International High School,571245,A5,Not a Title 1 School,HS,36.983678,-86.470609
571,Warren County,Rivendell Elementary,571300,A5,Not a Title 1 School,MS,36.997138,-86.38295
571,Warren County,Rivendell High School,571305,A5,Not a Title 1 School,HS,36.997138,-86.38295
571,Warren County,Warren County Day Treatment,571455,A6,Not a Title 1 School,HS,37.006927,-86.45472
575,Washington County,Commander Academy,575021,A5,Not a Title 1 School,HS,37.690712,-85.220305
575,Washington County,North Washington Elementary School,575031,A1,Title 1 Eligible - Schoolwide School,MS,37.80347,-85.112821
575,Washington County,North Washington Elementary School,575031,A1,Title I Eligible - Schoolwide School,ES,37.80347,-85.112821
575,Washington County,Washington County Middle School,575034,A1,Title 1 Eligible - Schoolwide School,MS,37.691662,-85.218865
575,Washington County,WC Tel Center,575071,A2,Not a Title 1 School,HS,37.690833,-85.220273
575,Washington County,Washington County High School,575074,A1,Title 1 Eligible - Schoolwide School,HS,37.707788,-85.213868
575,Washington County,Washington County Elementary School,575080,A1,Title 1 Eligible - Schoolwide School,ES,37.691206,-85.219127
581,Wayne County,Wayne County Middle School,581051,A1,Title 1 Eligible - Schoolwide School,MS,36.826264,-84.863735
581,Wayne County,Wayne County Learning Academy,581060,A5,Not a Title 1 School,HS,36.829241,-84.865016
581,Wayne County,Lake Cumberland Youth Development Center,581170,A6,Not a Title 1 School,HS,36.85247408,-85.01892166
581,Wayne County,Otter Creek Academy,581180,A6,Not a Title 1 School,HS,36.783767,-84.977578
581,Wayne County,Monticello Elementary School,581190,A1,Title 1 Eligible - Schoolwide School,ES,36.829412,-84.853178
581,Wayne County,Wayne County High School,581200,A1,Title 1 Eligible - No Program,HS,36.83047,-84.867001
581,Wayne County,Walker Early Learning Center,581430,A1,Title 1 Eligible - Schoolwide School,ES,36.824854,-84.865751
581,Wayne County,Bell Elementary School,581437,A1,Title 1 Eligible - Schoolwide School,ES,36.83081,-84.863686
581,Wayne County,Turner Intermediate School,581440,,,ES,,
585,Webster County,Clay Elementary School,585020,A1,Title 1 Eligible - Schoolwide School,ES,37.4726296,-87.82117344
585,Webster County,Clay Elementary School,585020,A1,Title I Eligible - Schoolwide School,MS,37.4726295977,-87.8211734397
585,Webster County,Dixon Elementary School,585050,A1,Title 1 Eligible - Schoolwide School,ES,37.49937704,-87.71402831
585,Webster County,Dixon Elementary School,585050,A1,Title I Eligible - Schoolwide School,MS,37.4993770417,-87.7140283102
585,Webster County,Providence Elementary School,585060,A1,Title 1 Eligible - Schoolwide School,ES,37.392844,-87.758959
585,Webster County,Providence Elementary School,585060,A1,Title I Eligible - Schoolwide School,MS,37.392844,-87.758959
585,Webster County,Sebree Elementary School,585090,A1,Title 1 Eligible - Schoolwide School,ES,37.60821897,-87.53530474
585,Webster County,Sebree Elementary School,585090,A1,Title I Eligible - Schoolwide School,MS,37.6082189681,-87.5353047357
585,Webster County,Slaughters Elementary School,585110,,,ES,,
585,Webster County,Slaughters Elementary School,585110,,,MS,,
585,Webster County,Webster County Middle School,585125,A1,Title 1 Eligible - No Program,MS,37.498321,-87.712511
585,Webster County,Webster County High School,585130,A1,Title 1 Eligible - No Program,HS,37.49818851,-87.71292751
586,West Point Independent,West Point Elementary School,586010,A1,Title I Eligible - Schoolwide School,ES,37.99748876,-85.956610537
586,West Point Independent,West Point Elementary School,586010,A1,Title I Eligible - Schoolwide School,MS,37.99748876,-85.956610537
591,Whitley County,Colonel Academy,591010,A5,Not a Title 1 School,HS,36.743213,-84.159732
591,Whitley County,Boston Elementary School,591060,A1,Title 1 Eligible - Schoolwide School,ES,36.605554,-84.092855
591,Whitley County,Whitley Central Intermediate School,591061,A1,Title 1 Eligible - Schoolwide School,ES,36.781907,-84.163059
591,Whitley County,Whitley County East Elementary School,591062,A1,Title 1 Eligible - Schoolwide School,ES,36.724281,-83.976095
591,Whitley County,Whitley County Alternative School,591225,A5,Not a Title 1 School,HS,36.779565,-84.155327
591,Whitley County,Oak Grove Elementary School,591290,A1,Title 1 Eligible - Schoolwide School,ES,36.904539,-84.162927
591,Whitley County,Pleasant View Elementary School,591320,A1,Title 1 Eligible - Schoolwide School,ES,36.676214,-84.126546
591,Whitley County,Whitley County North Elementary School,591350,A1,Title 1 Eligible - Schoolwide School,ES,36.859069,-84.115607
591,Whitley County,Whitley County Central Primary School,591365,A1,Title 1 Eligible - Schoolwide School,ES,36.781149,-84.154359
591,Whitley County,Whitley County High School,591430,A1,Title 1 Eligible - Schoolwide School,HS,36.778787,-84.153613
591,Whitley County,Whitley County Middle School,591435,A1,Title 1 Eligible - Schoolwide School,MS,36.779524,-84.155398
592,Williamsburg Independent,Williamsburg City School,592012,A1,Title I Eligible - Schoolwide School,ES,36.736101,-84.168633
592,Williamsburg Independent,Williamsburg City School,592012,A1,Title I Eligible - Schoolwide School,MS,36.736101,-84.168633
592,Williamsburg Independent,Williamsburg City School,592012,A1,Title 1 Eligible - Schoolwide School,HS,36.736101,-84.168633
593,Williamstown Independent,Williamstown Elementary,593010,A1,Title 1 Eligible - Schoolwide School,ES,38.646979,-84.564943
593,Williamstown Independent,Williamstown Jr. High,593020,A1,Title 1 Eligible - Schoolwide School,MS,38.646697,-84.565817
593,Williamstown Independent,Williamstown Sr. High,593030,A1,Title 1 Eligible - No Program,HS,38.646979,-84.565803
595,Wolfe County,Dessie Scott School,595140,A6,Not a Title 1 School,HS,37.762391,-83.610888
595,Wolfe County,Red River Valley Elementary School,595205,A1,Title 1 Eligible - Schoolwide School,ES,37.795652,-83.402552
595,Wolfe County,Rogers Elementary School,595220,A1,Title 1 Eligible - Schoolwide School,ES,37.743606,-83.635611
595,Wolfe County,Campton Elementary School,595310,A1,Title 1 Eligible - Schoolwide School,ES,37.727468,-83.539318
595,Wolfe County,Success Academy,595312,A5,Not a Title 1 School,HS,37.762505,-83.612331
595,Wolfe County,Wolfe County Middle School,595315,A1,Title 1 Eligible - Schoolwide School,MS,37.737828,-83.550884
595,Wolfe County,Wolfe County High School,595320,A1,Title 1 Eligible - Schoolwide School,HS,37.736555,-83.550626
601,Woodford County,Safe Harbor Academy,601013,A5,Title 1 Eligible - Schoolwide School,HS,38.04844438,-84.73077494
601,Woodford County,Southside Elementary School,601050,A1,Title 1 Eligible - Schoolwide School,ES,38.035962,-84.719541
601,Woodford County,Simmons Elementary School,601075,A1,Title 1 Eligible - Schoolwide School,ES,38.048143,-84.745056
601,Woodford County,Woodford County High School,601084,A1,Not a Title 1 School,HS,38.061912,-84.732531
601,Woodford County,Woodford County Middle School,601085,A1,Title I Eligible - No Program,MS,38.040585,-84.746977
