SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,SCH_TYPE,STATE_SCH_ID,NCESID,CATEGORY,CONTENT_LEVEL,OVERALL_SCORE,KY_RANK,CLASSIFICATION,REWARD_RECOGNITION,BASE_YR_SCORE,AMO_GOAL,AMO_MET,TREND_DISPLAY,PARTICIPATION_NEXT_YR,GRADUATION_RATE_GOAL,KY_RANK_PY,CLASSIFICATION_PY,REWARD_RECOGNITION_PY,COOP,COOP_CODE
20142015,34,FAYETTE,165,Fayette County,67,Lexington Trad Magnet School,165067,A1,34165067,210186000370,Accountability,Middle School,57.6,35,Needs Improvement,Focus School,59.7,60.7,No,YES,Yes,N/A,44,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,57,Liberty Elementary,165057,A1,34165057,210186002207,Accountability,Elementary School,72.2,88,Proficient/Progressing,High Progress School,61.3,62.3,Yes,YES,Yes,N/A,44,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,72,Madeline M Breckinridge Elem School,165072,A1,34165072,210186000372,Accountability,Elementary School,66.9,68,Needs Improvement/Progressing,High Progress School,53.8,54.8,Yes,YES,Yes,N/A,19,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,180,Mary Todd Elementary School,165180,A1,34165180,210186000389,Accountability,Elementary School,49.9,9,Needs Improvement,Focus School,49.2,50.2,No,YES,Yes,N/A,8,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,74,Maxwell Spanish Immersion Elem School,165074,A1,34165074,210186000373,Accountability,Elementary School,75.4,94,Distinguished/Progressing,High Performing School,73.1,73.6,Yes,YES,Yes,N/A,90,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,160,Meadowthorpe Elementary School,165160,A1,34165160,210186000387,Accountability,Elementary School,68.1,73,Proficient/Progressing,,66.0,67.0,Yes,YES,Yes,N/A,64,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,255,Millcreek Elementary School,165255,A1,34165255,210186001419,Accountability,Elementary School,58.6,33,Needs Improvement/Progressing,Focus School/High Progress School,50.0,51.0,Yes,YES,Yes,N/A,9,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,76,Morton Middle School,165076,A1,34165076,210186000374,Accountability,Middle School,69.7,88,Proficient,,73.9,74.4,No,YES,Yes,N/A,96,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,77,Northern Elementary School,165077,A1,34165077,210186000375,Accountability,Elementary School,54.6,20,Needs Improvement/Progressing,Focus School,52.9,53.9,Yes,YES,Yes,N/A,16,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,200,Paul Laurence Dunbar High School,165200,A1,34165200,210186001669,Accountability,High School,74.4,87,Proficient/Progressing,Focus School,72.7,73.2,Yes,YES,Yes,Yes,78,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,80,Picadome Elementary School,165080,A1,34165080,210186000376,Accountability,Elementary School,79.6,99,Distinguished,,82.7,83.2,No,YES,Yes,N/A,99,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,52,Rosa Parks Elementary School,165052,A1,34165052,210186001422,Accountability,Elementary School,80.5,99,Distinguished/Progressing,School of Distinction,79.2,79.7,Yes,YES,Yes,N/A,98,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,90,Russell Cave Elementary School,165090,A1,34165090,210186000380,Accountability,Elementary School,58.3,32,Needs Improvement/Progressing,Focus School,54.3,55.3,Yes,YES,Yes,N/A,20,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,58,Sandersville Elementary,165058,A1,34165058,210186002189,Accountability,Elementary School,76.9,96,Distinguished/Progressing,School of Distinction,73.1,73.6,Yes,YES,Yes,N/A,90,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,18,Scapa At Bluegrass,165018,A1,34165018,210186000354,Accountability,Middle School,81.2,99,Distinguished,,85.7,86.2,No,YES,Yes,N/A,99,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,18,Scapa At Bluegrass,165018,A1,34165018,210186000354,Accountability,Elementary School,81.8,99,Distinguished,,85.6,86.1,No,YES,Yes,N/A,99,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,81,Southern Elementary School,165081,A1,34165081,210186000377,Accountability,Elementary School,67.0,69,Needs Improvement/Progressing,Focus School/High Progress School,51.2,52.2,Yes,YES,Yes,N/A,11,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,525,Southern Middle School,165525,A1,34165525,210186000394,Accountability,Middle School,63.7,60,Needs Improvement/Progressing,Focus School,61.7,62.7,Yes,YES,Yes,N/A,52,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,82,Squires Elementary School,165082,A1,34165082,210186001584,Accountability,Elementary School,69.2,78,Proficient/Progressing,,62.7,63.7,Yes,YES,Yes,N/A,51,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,85,Stonewall Elementary School,165085,A1,34165085,210186000378,Accountability,Elementary School,74.9,93,Distinguished/Progressing,High Performing School/High Progress School,65.6,66.6,Yes,YES,Yes,N/A,62,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,95,Tates Creek Elementary School,165095,A1,34165095,210186000381,Accountability,Elementary School,61.6,45,Needs Improvement,Focus School,61.1,62.1,No,YES,Yes,N/A,43,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,105,Tates Creek High School,165105,A1,34165105,210186000383,Accountability,High School,73.6,84,Proficient,Focus School,71.1,71.6,Yes,YES,No,No,72,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,100,Tates Creek Middle School,165100,A1,34165100,210186000382,Accountability,Middle School,61.2,50,Needs Improvement,,61.5,62.5,No,YES,Yes,N/A,51,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,12,Veterans Park Elementary School,165012,A1,34165012,210186001421,Accountability,Elementary School,84.1,99,Distinguished,,83.7,84.2,No,YES,Yes,N/A,99,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,59,Wellington Elementary,165059,A1,34165059,210186002247,Accountability,Elementary School,81.1,99,Distinguished/Progressing,School of Distinction,75.8,76.3,Yes,YES,Yes,N/A,94,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,56,William Wells Brown Elementary,165056,A1,34165056,210186002199,Accountability,Elementary School,54.6,20,Needs Improvement/Progressing,Focus School/High Progress School,35.4,36.4,Yes,YES,Yes,N/A,1,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,245,Winburn Middle School,165245,A1,34165245,210186000393,Accountability,Middle School,57.2,34,Needs Improvement,Focus School,57.4,58.4,No,YES,Yes,N/A,35,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,140,Yates Elementary School,165140,A1,34165140,210186000385,Accountability,Elementary School,58.4,32,Needs Improvement/Progressing,,54.2,55.2,Yes,YES,Yes,N/A,19,,,CKEC,901
20142015,34,FAYETTE,165,Fayette County,,---District Total---,165,,,,Accountability,District Overall,68.1,82,Proficient,,66.0,67.0,Yes,YES,No,No,67,,,CKEC,901
20142015,35,FLEMING,171,Fleming County,50,E P Ward Elementary School,171050,A1,35171050,210192000400,Accountability,Elementary School,64.7,58,Needs Improvement,,69.4,69.9,No,YES,Yes,N/A,79,,,KEDC,903
20142015,35,FLEMING,171,Fleming County,20,Ewing Elementary School,171020,A1,35171020,210192000396,Accountability,Elementary School,60.4,40,Needs Improvement,,59.6,60.6,No,YES,Yes,N/A,36,,,KEDC,903
20142015,35,FLEMING,171,Fleming County,35,Fleming County High School,171035,A1,35171035,210192000398,Accountability,High School,72.4,77,Proficient,Priority School,66.4,67.4,Yes,YES,Yes,No,47,,,KEDC,903
20142015,35,FLEMING,171,Fleming County,40,Flemingsburg Elementary School,171040,A1,35171040,210192000399,Accountability,Elementary School,64.3,57,Needs Improvement/Progressing,,62.7,63.7,Yes,YES,Yes,N/A,51,,,KEDC,903
20142015,35,FLEMING,171,Fleming County,60,Hillsboro Elementary School,171060,A1,35171060,210192000401,Accountability,Elementary School,78.1,98,Distinguished,,78.5,79.0,No,YES,Yes,N/A,98,,,KEDC,903
20142015,35,FLEMING,171,Fleming County,30,Simons Middle School,171030,A1,35171030,210192000397,Accountability,Middle School,67.8,80,Proficient/Progressing,Focus School/High Progress School,52.7,53.7,Yes,YES,Yes,N/A,16,,,KEDC,903
20142015,35,FLEMING,171,Fleming County,,---District Total---,171,,,,Accountability,District Overall,67.2,78,Proficient,,62.1,63.1,Yes,YES,Yes,No,39,,,KEDC,903
20142015,36,FLOYD,175,Floyd County,25,Allen Central High School,175025,A1,36175025,210195000404,Accountability,High School,79.1,96,Distinguished/Progressing,School of Distinction,75.7,76.2,Yes,YES,Yes,Yes,90,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,22,Allen Central Middle School,175022,A1,36175022,210195001748,Accountability,Middle School,71.4,92,Distinguished,,78.3,78.8,No,YES,Yes,N/A,98,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,20,Allen Elementary School,175020,A1,36175020,210195000403,Accountability,Middle School,71.4,92,Distinguished,,74.6,75.1,No,YES,No,N/A,96,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,20,Allen Elementary School,175020,A1,36175020,210195000403,Accountability,Elementary School,84.0,99,Distinguished/Progressing,School of Distinction/High Progress School,69.0,69.5,Yes,YES,Yes,N/A,78,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,120,Betsy Layne Elementary School,175120,A1,36175120,210195000407,Accountability,Middle School,70.7,91,Distinguished/Progressing,High Performing School,69.4,69.9,Yes,YES,Yes,N/A,86,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,120,Betsy Layne Elementary School,175120,A1,36175120,210195000407,Accountability,Elementary School,65.8,63,Needs Improvement,,68.2,68.7,No,YES,Yes,N/A,74,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,110,Betsy Layne High School,175110,A1,36175110,210195000406,Accountability,High School,80.3,97,Distinguished/Progressing,School of Distinction,76.4,76.9,Yes,YES,Yes,Yes,94,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,450,James A. Duff Elementary School,175450,A1,36175450,210195001671,Accountability,Elementary School,70.6,83,Proficient,,77.6,78.1,No,YES,Yes,N/A,98,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,440,James D. Adams Middle School,175440,A1,36175440,210195001670,Accountability,Middle School,67.8,80,Proficient,,70.9,71.4,No,YES,Yes,N/A,91,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,485,John M. Stumbo Elementary School,175485,A1,36175485,210195000415,Accountability,Elementary School,81.3,99,Distinguished,,86.1,86.6,No,YES,Yes,N/A,99,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,485,John M. Stumbo Elementary School,175485,A1,36175485,210195000415,Accountability,Middle School,85.0,99,Distinguished/Progressing,School of Distinction/High Progress School,64.7,65.7,Yes,YES,Yes,N/A,64,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,21,May Valley Elementary School,175021,A1,36175021,210195001426,Accountability,Elementary School,86.3,99,Distinguished/Progressing,School of Distinction,83.6,84.1,Yes,YES,Yes,N/A,99,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,640,McDowell Elementary School,175640,A1,36175640,210195000416,Accountability,Elementary School,85.8,99,Distinguished/Progressing,School of Distinction,82.2,82.7,Yes,YES,Yes,N/A,99,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,19,Prestonsburg Elementary School,175019,A1,36175019,210195002210,Accountability,Elementary School,67.7,72,Proficient,,74.5,75.0,No,YES,Yes,N/A,92,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,850,Prestonsburg High School,175850,A1,36175850,210195000423,Accountability,High School,75.4,90,Distinguished/Progressing,High Performing School,72.8,73.3,Yes,YES,Yes,Yes,79,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,150,South Floyd High/Middle School,175150,A1,36175150,210195000472,Accountability,High School,74.4,87,Proficient/Progressing,,72.7,73.2,Yes,YES,Yes,Yes,78,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,150,South Floyd High/Middle School,175150,A1,36175150,210195000472,Accountability,Middle School,70.4,90,Distinguished,,71.3,71.8,No,YES,Yes,N/A,92,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,995,W.D. Osborne Elementary School,175995,A1,36175995,210195000426,Accountability,Elementary School,73.1,90,Distinguished/Progressing,High Performing School,70.9,71.4,Yes,YES,Yes,N/A,83,,,KVEC,904
20142015,36,FLOYD,175,Floyd County,,---District Total---,175,,,,Accountability,District Overall,74.4,98,Distinguished/Progressing,District of Distinction,73.8,74.3,Yes,YES,Yes,Yes,98,,,KVEC,904
20142015,19,CAMPBELL,176,Fort Thomas Independent,10,Highlands High School,176010,A1,19176010,210204000428,Accountability,High School,89.2,99,Distinguished/Progressing,School of Distinction,87.0,87.5,Yes,YES,Yes,Yes,99,,,NKCES,905
20142015,19,CAMPBELL,176,Fort Thomas Independent,11,Highlands Middle School,176011,A1,19176011,210204001400,Accountability,Middle School,76.4,98,Distinguished,,77.7,78.2,No,YES,Yes,N/A,98,,,NKCES,905
20142015,19,CAMPBELL,176,Fort Thomas Independent,20,Johnson Elementary School,176020,A1,19176020,210204000429,Accountability,Elementary School,84.4,99,Distinguished/Progressing,School of Distinction,82.2,82.7,Yes,YES,Yes,N/A,99,,,NKCES,905
20142015,19,CAMPBELL,176,Fort Thomas Independent,30,Moyer Elementary School,176030,A1,19176030,210204000430,Accountability,Elementary School,80.5,99,Distinguished/Progressing,School of Distinction,79.5,80.0,Yes,YES,Yes,N/A,99,,,NKCES,905
20142015,19,CAMPBELL,176,Fort Thomas Independent,40,Woodfill Elementary School,176040,A1,19176040,210204000431,Accountability,Elementary School,80.2,99,Distinguished/Progressing,School of Distinction,77.2,77.7,Yes,YES,Yes,N/A,96,,,NKCES,905
20142015,19,CAMPBELL,176,Fort Thomas Independent,,---District Total---,176,,,,Accountability,District Overall,82.4,99,Distinguished/Progressing,District of Distinction,81.5,82.0,Yes,YES,Yes,Yes,99,,,NKCES,905
20142015,37,FRANKLIN,177,Frankfort Independent,70,Frankfort High School,177070,A1,37177070,210198000433,Accountability,High School,69.7,66,Needs Improvement,,70.4,70.9,No,YES,Yes,Yes,71,,,CKEC,901
20142015,37,FRANKLIN,177,Frankfort Independent,50,Second Street School,177050,A1,37177050,210198000432,Accountability,Middle School,52.2,16,Needs Improvement,Focus School,55.3,56.3,No,YES,Yes,N/A,25,,,CKEC,901
20142015,37,FRANKLIN,177,Frankfort Independent,50,Second Street School,177050,A1,37177050,210198000432,Accountability,Elementary School,63.0,52,Needs Improvement,,62.3,63.3,No,YES,Yes,N/A,49,,,CKEC,901
20142015,37,FRANKLIN,177,Frankfort Independent,,---District Total---,177,,,,Accountability,District Overall,61.6,37,Needs Improvement,Focus District,62.5,63.5,No,YES,Yes,Yes,43,,,CKEC,901
20142015,37,FRANKLIN,181,Franklin County,15,Bondurant Middle School,181015,A1,37181015,210201000435,Accountability,Middle School,62.9,57,Needs Improvement,Focus School,64.6,65.6,No,YES,Yes,N/A,64,,,OVEC,906
20142015,37,FRANKLIN,181,Franklin County,14,Bridgeport Elementary School,181014,A1,37181014,210201001990,Accountability,Elementary School,65.5,62,Needs Improvement/Progressing,,61.4,62.4,Yes,YES,Yes,N/A,45,,,OVEC,906
20142015,37,FRANKLIN,181,Franklin County,25,Collins Lane,181025,A1,37181025,210201000437,Accountability,Elementary School,75.6,94,Distinguished/Progressing,High Performing School,72.1,72.6,Yes,YES,Yes,N/A,87,,,OVEC,906
20142015,37,FRANKLIN,181,Franklin County,35,Elkhorn Elementary School,181035,A1,37181035,210201000439,Accountability,Elementary School,65.3,61,Needs Improvement/Progressing,,63.3,64.3,Yes,YES,Yes,N/A,53,,,OVEC,906
20142015,37,FRANKLIN,181,Franklin County,30,Elkhorn Middle School,181030,A1,37181030,210201000438,Accountability,Middle School,57.3,35,Needs Improvement,Focus School,57.2,58.2,No,YES,Yes,N/A,34,,,OVEC,906
20142015,37,FRANKLIN,181,Franklin County,40,Franklin County High School,181040,A1,37181040,210201000440,Accountability,High School,70.0,69,Needs Improvement,,68.1,69.1,Yes,YES,Yes,No,58,,,OVEC,906
20142015,37,FRANKLIN,181,Franklin County,45,Hearn Elementary,181045,A1,37181045,210201000441,Accountability,Elementary School,65.4,61,Needs Improvement,,69.4,69.9,No,YES,Yes,N/A,79,,,OVEC,906
20142015,37,FRANKLIN,181,Franklin County,50,Peaks Mill Elementary,181050,A1,37181050,210201000442,Accountability,Elementary School,63.0,52,Needs Improvement,Focus School,64.3,65.3,No,YES,Yes,N/A,57,,,OVEC,906
20142015,37,FRANKLIN,181,Franklin County,70,Western Hills High School,181070,A1,37181070,210201001420,Accountability,High School,73.6,84,Proficient,,72.3,72.8,Yes,YES,Yes,No,77,,,OVEC,906
20142015,37,FRANKLIN,181,Franklin County,13,Westridge Elementary,181013,A1,37181013,210201001989,Accountability,Elementary School,73.3,90,Distinguished/Progressing,High Performing School,67.7,68.2,Yes,YES,Yes,N/A,72,,,OVEC,906
20142015,37,FRANKLIN,181,Franklin County,,---District Total---,181,,,,Accountability,District Overall,66.3,71,Proficient,,65.3,66.3,Yes,YES,Yes,No,63,,,OVEC,906
20142015,38,FULTON,185,Fulton County,20,Fulton County Elementary/Middle School,185020,A1,38185020,210210002113,Accountability,Elementary School,62.7,51,Needs Improvement/Progressing,,59.3,60.3,Yes,YES,Yes,N/A,36,,,WKEC,908
20142015,38,FULTON,185,Fulton County,20,Fulton County Elementary/Middle School,185020,A1,38185020,210210002113,Accountability,Middle School,58.9,39,Needs Improvement,,63.7,64.7,No,YES,Yes,N/A,60,,,WKEC,908
20142015,38,FULTON,185,Fulton County,30,Fulton County High School,185030,A1,38185030,210210000445,Accountability,High School,72.6,77,Proficient/Progressing,Focus School/High Progress School,65.9,66.9,Yes,YES,Yes,Yes,46,,,WKEC,908
20142015,38,FULTON,185,Fulton County,,---District Total---,185,,,,Accountability,District Overall,64.7,59,Needs Improvement/Progressing,Focus District,63.0,64.0,Yes,YES,Yes,Yes,47,,,WKEC,908
20142015,38,FULTON,186,Fulton Independent,18,Fulton Independent School,186018,A1,38186018,210207002205,Accountability,Elementary School,63.1,52,Needs Improvement,,63.9,64.9,No,YES,Yes,N/A,55,,,WKEC,908
20142015,38,FULTON,186,Fulton Independent,18,Fulton Independent School,186018,A1,38186018,210207002205,Accountability,High School,80.1,97,Distinguished/Progressing,School of Distinction/High Progress School,71.4,71.9,Yes,YES,Yes,Yes,73,,,WKEC,908
20142015,38,FULTON,186,Fulton Independent,18,Fulton Independent School,186018,A1,38186018,210207002205,Accountability,Middle School,56.4,29,Needs Improvement,,63.1,64.1,No,YES,Yes,N/A,57,,,WKEC,908
20142015,38,FULTON,186,Fulton Independent,,---District Total---,186,,,,Accountability,District Overall,66.5,72,Proficient,,66.1,67.1,No,YES,Yes,Yes,68,,,WKEC,908
20142015,39,GALLATIN,191,Gallatin County,20,Gallatin County High School,191020,A1,39191020,210213000451,Accountability,High School,69.7,66,Needs Improvement,,64.8,65.8,Yes,YES,Yes,No,40,,,OVEC,906
20142015,39,GALLATIN,191,Gallatin County,5,Gallatin County Middle School,191005,A1,39191005,210213001609,Accountability,Middle School,55.2,24,Needs Improvement,Focus School,57.3,58.3,No,YES,Yes,N/A,35,,,OVEC,906
20142015,39,GALLATIN,191,Gallatin County,6,Gallatin County Upper Elementary,191006,A1,39191006,210213001850,Accountability,Elementary School,68.4,75,Proficient/Progressing,,65.2,66.2,Yes,YES,Yes,N/A,61,,,OVEC,906
20142015,39,GALLATIN,191,Gallatin County,,---District Total---,191,,,,Accountability,District Overall,64.4,57,Needs Improvement,,62.0,63.0,Yes,YES,Yes,No,39,,,OVEC,906
