SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_UNKNOWN_CNT,TRANSITION_UNKNOWN_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20162017,109,TAYLOR,92,Campbellsville Independent,20,Campbellsville High School,92020,109092020,210093000183,13750,279.83,295,156,52.9%,139,47.1%,219,74.2%,40,13.6%,13,4.4%,2,0.7%,0,0.0%,0,0.0%,21,7.1%,172,58.3%,4,1.4%,93.2%,0.3%,0.0%,N/A,45,75.0%,42,70.0%,3,5.0%,1,1.7%,6,10.0%,N/A,0.0%,8,13.3%,N/A,0.0%,15:1,21.00,10.00,11.00,20.00,0.00,1.00,0.00,0.00,0.00,0.00,21.00,0,0.0%,12.8,21.2%,33.3%,45.5%,0.0%,0.0%,100.0%,0.0%,1:1,100%,98,42,13,50,GRREC,902
20162017,109,TAYLOR,92,Campbellsville Independent,25,Campbellsville Middle School,92025,109092025,210093000184,11374,383.84,392,188,48.0%,204,52.0%,304,77.6%,26,6.6%,11,2.8%,6,1.5%,0,0.0%,0,0.0%,45,11.5%,280,71.4%,8,2.0%,94.9%,2.0%,0.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,30.00,6.00,24.00,28.00,2.00,0.00,0.00,0.00,0.00,0.00,30.00,0,0.0%,14.2,27.3%,39.4%,33.3%,0.0%,0.0%,100.0%,0.0%,1.2:1,100%,262,19,5,50,GRREC,902
20162017,109,TAYLOR,92,Campbellsville Independent,,---District Total---,92,,,12277,1047.86,1092,573,52.5%,519,47.5%,807,73.9%,97,8.9%,44,4.0%,12,1.1%,0,0.0%,0,0.0%,132,12.1%,791,72.4%,19,1.7%,93.9%,1.3%,0.4%,N/A,45,75.0%,42,70.0%,3,5.0%,1,1.7%,6,10.0%,N/A,0.0%,8,13.3%,N/A,0.0%,13:1,82.00,19.00,63.00,77.00,4.00,1.00,0.00,0.00,0.00,0.00,82.00,2,0.0%,14,22.0%,40.7%,37.4%,0.0%,0.0%,100.0%,0.0%,1.1:1,100%,536,102,28,275,GRREC,902
20162017,20,CARLISLE,95,Carlisle County,60,Carlisle County Elementary School,95060,20095060,210096000187,9235,304.61,320,170,53.1%,150,46.9%,281,87.8%,4,1.3%,22,6.9%,2,0.6%,0,0.0%,0,0.0%,11,3.4%,183,57.2%,11,3.4%,96.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11:1,30.00,3.00,27.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,3,0.0%,9.4,24.0%,48.0%,28.0%,0.0%,0.0%,100.0%,0.0%,1.4:1,100%,313,46,2,775,WKEC,908
20162017,20,CARLISLE,95,Carlisle County,40,Carlisle County High School,95040,20095040,210096000186,8251,210.82,216,108,50.0%,108,50.0%,208,96.3%,4,1.9%,4,1.9%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,114,52.8%,7,3.2%,95.7%,0.0%,0.4%,N/A,43,86.0%,42,84.0%,1,2.0%,N/A,0.0%,3,6.0%,4,8.0%,N/A,0.0%,N/A,0.0%,14:1,16.00,5.00,11.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,1,0.0%,10.3,40.0%,40.0%,20.0%,0.0%,0.0%,100.0%,0.0%,2:1,100%,79,51,2,916,WKEC,908
20162017,20,CARLISLE,95,Carlisle County,20,Carlisle County Middle School,95020,20095020,210096000185,7722,161.61,167,78,46.7%,89,53.3%,155,92.8%,2,1.2%,8,4.8%,0,0.0%,0,0.0%,0,0.0%,2,1.2%,84,50.3%,9,5.4%,96.5%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,13.00,5.00,8.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0,0.0%,8.5,38.5%,53.8%,7.7%,0.0%,0.0%,100.0%,0.0%,.9:1,100%,85,10,2,361,WKEC,908
20162017,20,CARLISLE,95,Carlisle County,,---District Total---,95,,,11391,677.03,703,356,50.6%,347,49.4%,644,91.6%,10,1.4%,34,4.8%,2,0.3%,0,0.0%,0,0.0%,13,1.8%,381,54.2%,27,3.8%,96.0%,0.0%,0.3%,N/A,43,86.0%,42,84.0%,1,2.0%,N/A,0.0%,3,6.0%,4,8.0%,N/A,0.0%,N/A,0.0%,12:1,55.00,11.00,44.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,4,0.0%,10.1,32.8%,46.6%,20.7%,0.0%,0.0%,100.0%,0.0%,1.3:1,100%,477,107,6,2052,WKEC,908
20162017,21,CARROLL,101,Carroll County,50,Carroll County Alt Learning Center,101050,21101050,210099000648,11578,17.74,23,13,56.5%,10,43.5%,21,91.3%,0,0.0%,1,4.3%,0,0.0%,0,0.0%,0,0.0%,1,4.3%,22,95.7%,0,0.0%,84.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23:1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,21,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,.6:1,100%,48,,,6,OVEC,906
20162017,21,CARROLL,101,Carroll County,18,Carroll County High School,101018,21101018,210099000190,12743,470.89,501,243,48.5%,258,51.5%,413,82.4%,8,1.6%,57,11.4%,4,0.8%,0,0.0%,0,0.0%,19,3.8%,291,58.1%,31,6.2%,92.3%,2.0%,0.6%,N/A,57,44.2%,46,35.7%,11,8.5%,12,9.3%,40,31.0%,4,3.1%,1,0.8%,15,11.6%,16:1,31.00,12.00,19.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,,0.0%,9.8,22.9%,57.1%,20.0%,0.0%,0.0%,100.0%,4.9%,.7:1,100%,375,41,6,1250,OVEC,906
20162017,21,CARROLL,101,Carroll County,19,Carroll County Middle School,101019,21101019,210099000191,12873,407.53,426,209,49.1%,217,50.9%,348,81.7%,6,1.4%,49,11.5%,2,0.5%,1,0.2%,0,0.0%,20,4.7%,287,67.4%,14,3.3%,94.2%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,30.00,6.00,24.00,29.00,0.00,0.00,0.00,1.00,0.00,0.00,30.00,1,0.0%,7.5,31.0%,48.3%,20.7%,0.0%,0.0%,100.0%,3.4%,.6:1,100%,105,74,2,435,OVEC,906
20162017,21,CARROLL,101,Carroll County,5,Cartmell Elementary,101005,21101005,210099000188,12255,446.65,471,243,51.6%,228,48.4%,380,80.7%,2,0.4%,62,13.2%,2,0.4%,0,0.0%,0,0.0%,25,5.3%,322,68.4%,18,3.8%,94.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,30.00,2.00,28.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,3,0.0%,8.2,32.1%,32.1%,32.1%,3.6%,0.0%,100.0%,7.1%,.8:1,100%,403,34,2,1328,OVEC,906
20162017,21,CARROLL,101,Carroll County,10,Kathryn Winn Primary,101010,21101010,210099000189,15153,447.09,470,256,54.5%,214,45.5%,375,79.8%,3,0.6%,67,14.3%,0,0.0%,0,0.0%,0,0.0%,25,5.3%,326,69.4%,14,3.0%,94.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,34.00,2.00,32.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,6,0.0%,9.4,31.3%,40.6%,28.1%,0.0%,0.0%,100.0%,3.1%,1.4:1,100%,460,13,2,2245,OVEC,906
20162017,21,CARROLL,101,Carroll County,15,iLead Academy,101015,21101015,210099002417,,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0:1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,12,0.0%,80.0%,0.0%,20.0%,0.0%,100.0%,0.0%,0:1,100%,13,,,0,OVEC,906
20162017,21,CARROLL,101,Carroll County,,---District Total---,101,,,13390,1789.91,1891,964,51.0%,927,49.0%,"1,537",81.3%,19,1.0%,236,12.5%,8,0.4%,1,0.1%,0,0.0%,90,4.8%,"1,248",66.0%,77,4.1%,93.9%,1.5%,0.5%,N/A,57,44.2%,46,35.7%,11,8.5%,12,9.3%,40,31.0%,4,3.1%,1,0.8%,15,11.6%,15:1,124.00,22.00,102.00,123.00,0.00,0.00,0.00,1.00,0.00,0.00,124.00,12,0.0%,9,27.5%,45.8%,25.2%,1.5%,0.0%,100.0%,4.2%,.8:1,100%,1404,162,12,5264,OVEC,906
20162017,22,CARTER,105,Carter County,60,Carter City Elementary School,105060,22105060,210102002356,13417,111.81,117,61,52.1%,56,47.9%,114,97.4%,0,0.0%,2,1.7%,0,0.0%,1,0.9%,0,0.0%,0,0.0%,74,63.2%,12,10.3%,94.8%,2.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,13.00,1.00,12.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0,0.0%,12.6,0.0%,77.8%,22.2%,0.0%,0.0%,100.0%,0.0%,.9:1,100%,128,43,5,1072,KEDC,903
20162017,22,CARTER,105,Carter County,905,Carter County Career and Technical Center,105905,22105905,210102001439,,,155,105,67.7%,50,32.3%,151,97.4%,0,0.0%,1,0.6%,0,0.0%,0,0.0%,0,0.0%,3,1.9%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0:1,5.00,2.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,100%,10,,,60,KEDC,903
20162017,22,CARTER,105,Carter County,40,Carter Virtual Academy,105040,22105040,210102002294,4799,10.76,13,2,15.4%,11,84.6%,13,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,11,84.6%,0,0.0%,N/A,N/A,N/A,N/A,0,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,2,66.7%,1,33.3%,13:1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,26,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,0:1,100%,,,,,KEDC,903
20162017,22,CARTER,105,Carter County,120,East Carter County High School,105120,22105120,210102000194,9926,706.67,742,383,51.6%,359,48.4%,722,97.3%,2,0.3%,6,0.8%,3,0.4%,0,0.0%,1,0.1%,8,1.1%,384,51.8%,34,4.6%,93.0%,0.0%,0.3%,N/A,91,52.6%,90,52.0%,1,0.6%,5,2.9%,57,33.0%,1,0.6%,14,8.1%,5,2.9%,17:1,46.00,15.00,31.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,1,0.0%,11,12.2%,55.1%,30.6%,2.0%,0.0%,100.0%,4.0%,.9:1,100%,,,,,KEDC,903
20162017,22,CARTER,105,Carter County,130,East Carter Middle School,105130,22105130,210102001698,9117,521.96,551,289,52.5%,262,47.5%,532,96.6%,1,0.2%,12,2.2%,2,0.4%,0,0.0%,0,0.0%,4,0.7%,328,59.5%,29,5.3%,93.7%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,37.00,7.00,30.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,1,0.0%,11.3,14.3%,60.0%,25.7%,0.0%,0.0%,100.0%,0.0%,1.7:1,100%,257,21,2,2019,KEDC,903
20162017,22,CARTER,105,Carter County,52,Heritage Elementary School,105052,22105052,210102001884,10961,318.41,340,181,53.2%,159,46.8%,338,99.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,2,0.6%,239,70.3%,11,3.2%,93.3%,0.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,23.00,1.00,22.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,2,0.0%,10.6,33.3%,41.7%,25.0%,0.0%,0.0%,100.0%,0.0%,1.1:1,100%,362,78,3,9142,KEDC,903
20162017,22,CARTER,105,Carter County,250,Olive Hill Elementary School,105250,22105250,210102000198,11714,404.96,435,221,50.8%,214,49.2%,422,97.0%,5,1.1%,4,0.9%,0,0.0%,0,0.0%,1,0.2%,3,0.7%,299,68.7%,22,5.1%,94.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,35.00,0.00,35.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,5,0.0%,11.6,43.5%,30.4%,26.1%,0.0%,0.0%,100.0%,0.0%,1.4:1,100%,327,46,7,1867,KEDC,903
20162017,22,CARTER,105,Carter County,340,Prichard Elementary School,105340,22105340,210102000199,9854,599.85,638,335,52.5%,303,47.5%,598,93.7%,0,0.0%,27,4.2%,6,0.9%,0,0.0%,0,0.0%,7,1.1%,416,65.2%,23,3.6%,94.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,44.00,2.00,42.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,6,0.0%,13.9,24.3%,51.4%,24.3%,0.0%,0.0%,100.0%,0.0%,1.2:1,100%,643,33,2,1502,KEDC,903
20162017,22,CARTER,105,Carter County,450,Star Elementary School,105450,22105450,210102000200,11946,112.31,119,68,57.1%,51,42.9%,119,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,68,57.1%,4,3.4%,95.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,12.00,1.00,11.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0,0.0%,13.8,33.3%,33.3%,33.3%,0.0%,0.0%,100.0%,0.0%,1.2:1,100%,25,8,2,50,KEDC,903
20162017,22,CARTER,105,Carter County,53,Tygart Creek Elementary School,105053,22105053,210102002340,10759,337.08,355,162,45.6%,193,54.4%,346,97.5%,2,0.6%,4,1.1%,0,0.0%,1,0.3%,0,0.0%,2,0.6%,255,71.8%,8,2.3%,94.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,25.00,1.00,24.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,1,0.0%,13,18.2%,45.5%,36.4%,0.0%,0.0%,100.0%,0.0%,1.4:1,100%,356,27,6,1180,KEDC,903
20162017,22,CARTER,105,Carter County,500,West Carter County High School,105500,22105500,210102000202,11038,555.2,587,327,55.7%,260,44.3%,576,98.1%,2,0.3%,5,0.9%,1,0.2%,0,0.0%,1,0.2%,2,0.3%,371,63.2%,32,5.5%,93.5%,0.0%,0.5%,N/A,58,40.9%,57,40.1%,1,0.7%,16,11.3%,32,22.5%,30,21.1%,6,4.2%,N/A,0.0%,16:1,38.00,16.00,22.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,1,0.0%,11.9,17.4%,30.4%,45.7%,6.5%,0.0%,100.0%,6.3%,1.4:1,100%,12,25,2,200,KEDC,903
20162017,22,CARTER,105,Carter County,505,West Carter Middle School,105505,22105505,210102001661,9712,422.36,440,239,54.3%,201,45.7%,435,98.9%,2,0.5%,2,0.5%,0,0.0%,0,0.0%,0,0.0%,1,0.2%,290,65.9%,19,4.3%,94.4%,0.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,29.00,11.00,18.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,1,0.0%,12.1,23.3%,26.7%,46.7%,3.3%,0.0%,100.0%,0.0%,1:1,100%,93,6,2,36,KEDC,903
20162017,22,CARTER,105,Carter County,,---District Total---,105,,,10339,4101.37,4337,2268,52.3%,2069,47.7%,"4,215",97.2%,14,0.3%,62,1.4%,12,0.3%,2,0.0%,3,0.1%,29,0.7%,"2,735",63.1%,194,4.5%,93.9%,0.1%,0.2%,N/A,149,47.3%,147,46.7%,2,0.6%,21,6.7%,89,28.3%,31,9.8%,20,6.4%,5,1.6%,15:1,289.00,55.00,234.00,289.00,0.00,0.00,0.00,0.00,0.00,0.00,289.00,18,0.0%,11.9,21.2%,44.1%,33.0%,1.7%,0.0%,100.0%,1.7%,1.1:1,100%,2213,287,31,17128,KEDC,903
20162017,23,CASEY,111,Casey County,45,Casey County High School,111045,23111045,210105000204,11044,643.81,658,342,52.0%,316,48.0%,617,93.8%,2,0.3%,24,3.6%,4,0.6%,1,0.2%,0,0.0%,10,1.5%,414,62.9%,30,4.6%,93.6%,0.2%,0.4%,N/A,66,44.3%,66,44.3%,N/A,0.0%,9,6.0%,57,38.3%,N/A,0.0%,9,6.0%,8,5.4%,16:1,42.00,19.00,23.00,40.00,1.00,1.00,0.00,0.00,0.00,0.00,42.00,2,0.0%,11.1,14.9%,44.7%,40.4%,0.0%,0.0%,100.0%,0.0%,1.7:1,100%,400,4,2,500,SESC,907
20162017,23,CASEY,111,Casey County,70,Casey County Middle School,111070,23111070,210105001579,10939,330.11,344,169,49.1%,175,50.9%,315,91.6%,0,0.0%,23,6.7%,0,0.0%,0,0.0%,0,0.0%,6,1.7%,229,66.6%,24,7.0%,95.0%,0.0%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,24.00,6.00,18.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1,0.0%,10.3,18.5%,40.7%,40.7%,0.0%,0.0%,100.0%,3.7%,.8:1,100%,125,3,2,150,SESC,907
20162017,23,CASEY,111,Casey County,26,Jones Park Elementary,111026,23111026,210105001981,12014,337.03,351,183,52.1%,168,47.9%,333,94.9%,1,0.3%,5,1.4%,1,0.3%,0,0.0%,0,0.0%,11,3.1%,264,75.2%,14,4.0%,96.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,27.00,3.00,24.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0,0.0%,13.4,21.7%,39.1%,39.1%,0.0%,0.0%,100.0%,0.0%,1.6:1,100%,215,4,2,300,SESC,907
20162017,23,CASEY,111,Casey County,190,Liberty Elementary School,111190,23111190,210105000208,9796,368.86,381,192,50.4%,189,49.6%,313,82.2%,1,0.3%,49,12.9%,3,0.8%,0,0.0%,3,0.8%,12,3.1%,239,62.7%,24,6.3%,96.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,25.00,1.00,24.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0,0.0%,9.6,30.4%,43.5%,21.7%,4.3%,0.0%,100.0%,0.0%,1.7:1,100%,225,12,3,300,SESC,907
20162017,23,CASEY,111,Casey County,15,Walnut Hill Elementary School,111015,23111015,210105002211,10056,487.96,510,272,53.3%,238,46.7%,445,87.3%,3,0.6%,47,9.2%,4,0.8%,2,0.4%,0,0.0%,9,1.8%,405,79.4%,34,6.7%,95.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,36.00,1.00,35.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,1,0.0%,10.4,26.7%,43.3%,26.7%,3.3%,0.0%,100.0%,0.0%,2:1,100%,300,0,2,300,SESC,907
20162017,23,CASEY,111,Casey County,,---District Total---,111,,,10773,2167.77,2244,1158,51.6%,1086,48.4%,"2,023",90.2%,7,0.3%,148,6.6%,12,0.5%,3,0.1%,3,0.1%,48,2.1%,"1,551",69.1%,126,5.6%,95.2%,0.1%,0.5%,N/A,66,44.3%,66,44.3%,N/A,0.0%,9,6.0%,57,38.3%,N/A,0.0%,9,6.0%,8,5.4%,15:1,147.00,29.00,118.00,145.00,1.00,1.00,0.00,0.00,0.00,0.00,147.00,2,0.0%,10.9,21.3%,42.7%,34.7%,1.3%,0.0%,100.0%,0.6%,1.5:1,100%,1265,23,11,1550,SESC,907
20162017,5,BARREN,113,Caverna Independent,25,Caverna Elementary School,113025,5113025,210111000213,14416,291.7,301,160,53.2%,141,46.8%,212,70.4%,37,12.3%,12,4.0%,0,0.0%,1,0.3%,0,0.0%,39,13.0%,242,80.4%,6,2.0%,94.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,26.00,1.00,25.00,23.00,2.00,1.00,0.00,0.00,0.00,0.00,26.00,2,0.0%,11.8,38.1%,38.1%,23.8%,0.0%,0.0%,100.0%,0.0%,.8:1,100%,225,67,5,2800,GRREC,902
20162017,5,BARREN,113,Caverna Independent,30,Caverna High School,113030,5113030,210111000214,12395,191.84,211,118,55.9%,93,44.1%,163,77.3%,26,12.3%,6,2.8%,1,0.5%,0,0.0%,0,0.0%,15,7.1%,162,76.8%,8,3.8%,91.7%,8.6%,2.3%,N/A,20,45.5%,20,45.5%,N/A,0.0%,11,25.0%,12,27.3%,N/A,0.0%,1,2.3%,N/A,0.0%,15:1,17.00,5.00,12.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0,0.0%,10.3,31.3%,31.3%,31.3%,6.3%,0.0%,100.0%,6.3%,1.4:1,100%,75,21,2,100,GRREC,902
20162017,5,BARREN,113,Caverna Independent,26,Caverna Middle School,113026,5113026,210111001914,12681,127.77,135,78,57.8%,57,42.2%,100,74.1%,13,9.6%,5,3.7%,1,0.7%,0,0.0%,0,0.0%,16,11.9%,108,80.0%,3,2.2%,94.3%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,16.00,4.00,12.00,14.00,2.00,0.00,0.00,0.00,0.00,0.00,16.00,1,0.0%,9.8,26.7%,46.7%,20.0%,6.7%,0.0%,100.0%,6.7%,.7:1,100%,125,5,4,1000,GRREC,902
20162017,5,BARREN,113,Caverna Independent,,---District Total---,113,,,13784,611.32,647,356,55.0%,291,45.0%,475,73.4%,76,11.7%,23,3.6%,2,0.3%,1,0.2%,0,0.0%,70,10.8%,512,79.1%,17,2.6%,93.4%,4.1%,1.9%,N/A,20,45.5%,20,45.5%,N/A,0.0%,11,25.0%,12,27.3%,N/A,0.0%,1,2.3%,N/A,0.0%,12:1,51.00,7.00,44.00,47.00,3.00,1.00,0.00,0.00,0.00,0.00,51.00,3,0.0%,11.2,32.7%,38.5%,25.0%,3.8%,0.0%,100.0%,3.8%,.9:1,100%,425,93,11,3900,GRREC,902
20162017,24,CHRISTIAN,115,Christian County,185,21st Century Academy,115185,24115185,210115002241,10666,51.75,34,22,64.7%,12,35.3%,15,44.1%,15,44.1%,2,5.9%,0,0.0%,0,0.0%,1,2.9%,1,2.9%,28,82.4%,2,5.9%,85.5%,26.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34:1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,22.6,12.5%,37.5%,50.0%,0.0%,0.0%,100.0%,0.0%,.4:1,100%,,,,,WKEC,908
