SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,MEMBERSHIP,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - Federal Funds,Personnel Spending per Student - State/Local Funds,Non-Personnel Spending per Student - State/Local Funds,Total Spending per Student - State/Local Funds,Total Spending per Student - All Fund Sources
20202021,114,WARREN,571,Warren County,075,Drakes Creek Middle School,571075,114571075,210573001603,GRREC,902,A1,734,428,601,1029,7125,1284,8409,13323
20202021,114,WARREN,571,Warren County,080,Lost River Elementary,571080,114571080,210573001164,GRREC,902,A1,598,771,394,1166,8303,1140,9443,13030
20202021,114,WARREN,571,Warren County,090,Jackson Academy,571090,114571090,210573002492,GRREC,902,A5,18,,,,,,,
20202021,114,WARREN,571,Warren County,100,William H. Natcher Elementary,571100,114571100,210573001691,GRREC,902,A1,699,726,571,1297,7818,1053,8872,12669
20202021,114,WARREN,571,Warren County,110,North Warren Elementary,571110,114571110,210573001347,GRREC,902,A1,392,621,455,1076,8269,1080,9349,12865
20202021,114,WARREN,571,Warren County,130,Oakland Elementary,571130,114571130,210573001348,GRREC,902,A1,306,746,529,1275,9245,1696,10941,14679
20202021,114,WARREN,571,Warren County,140,Rich Pond Elementary,571140,114571140,210573001349,GRREC,902,A1,715,452,356,808,7343,894,8238,12021
20202021,114,WARREN,571,Warren County,150,Richardsville Elementary,571150,114571150,210573001350,GRREC,902,A1,385,909,394,1303,8766,1289,10055,13824
20202021,114,WARREN,571,Warren County,170,Rockfield Elementary,571170,114571170,210573001351,GRREC,902,A1,538,736,485,1221,8283,930,9213,12824
20202021,114,WARREN,571,Warren County,175,Henry F. Moss Middle School,571175,114571175,210573001604,GRREC,902,A1,571,1069,515,1584,8488,1507,9996,14372
20202021,114,WARREN,571,Warren County,200,Warren Elementary,571200,114571200,210573001352,GRREC,902,A1,553,729,784,1513,8860,1053,9913,13883
20202021,114,WARREN,571,Warren County,205,Warren East Middle School,571205,114571205,210573001605,GRREC,902,A1,555,571,461,1032,7547,1363,8911,12350
20202021,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,A1,1026,817,382,1199,7482,1624,9106,13874
20202021,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,A1,895,487,321,808,7898,1698,9597,12787
20202021,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,A1,1289,447,254,701,7304,1704,9007,16715
20202021,114,WARREN,571,Warren County,245,GEO International High School,571245,114571245,210573002427,GRREC,902,A5,148,,,,,,,
20202021,114,WARREN,571,Warren County,300,Rivendell Elementary,571300,114571300,210573000828,GRREC,902,A5,0,,,,,,,
20202021,114,WARREN,571,Warren County,305,Rivendell High School,571305,114571305,210573000839,GRREC,902,A5,0,,,,,,,
20202021,114,WARREN,571,Warren County,455,Warren County Day Treatment,571455,114571455,210573001540,GRREC,902,A6,20,,,,,,,
20202021,115,WASHINGTON,575,Washington County,"",---District Total---,575,"","",CKEC,901,"",1658,692,574,1265,8871,1894,10765,13510
20202021,115,WASHINGTON,575,Washington County,021,Commander Academy,575021,115575021,210576002358,CKEC,901,A5,62,,,,,,,
20202021,115,WASHINGTON,575,Washington County,031,North Washington Elementary School,575031,115575031,210576001873,CKEC,901,A1,510,977,577,1534,8896,1661,10557,13683
20202021,115,WASHINGTON,575,Washington County,034,Washington County Middle School,575034,115575034,210576002047,CKEC,901,A1,189,587,736,1323,9998,1783,11782,14417
20202021,115,WASHINGTON,575,Washington County,071,WC Tel Center,575071,115575071,210576002448,CKEC,901,A2,0,,,,,,,
20202021,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,A1,504,482,440,923,9080,2452,11531,13870
20202021,115,WASHINGTON,575,Washington County,080,Washington County Elementary School,575080,115575080,210576001359,CKEC,901,A1,393,694,612,1306,8782,1644,10427,13254
20202021,116,WAYNE,581,Wayne County,"",---District Total---,581,"","",SESC,907,"",3002,947,1096,2042,8607,1785,10392,16248
20202021,116,WAYNE,581,Wayne County,051,Wayne County Middle School,581051,116581051,210579002020,SESC,907,A1,693,875,989,1865,7988,1625,9613,15131
20202021,116,WAYNE,581,Wayne County,060,Wayne County Learning Academy,581060,116581060,210579002403,SESC,907,A5,47,,,,,,,
20202021,116,WAYNE,581,Wayne County,170,Lake Cumberland Youth Development Center,581170,116581170,210579001361,SESC,907,A6,19,,,,,,,
20202021,116,WAYNE,581,Wayne County,180,Otter Creek Academy,581180,116581180,210579002250,SESC,907,A6,29,,,,,,,
20202021,116,WAYNE,581,Wayne County,190,Monticello Elementary School,581190,116581190,210579002346,SESC,907,A1,639,1359,1156,2516,7847,1606,9454,15671
20202021,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,A1,915,676,824,1501,7607,1842,9449,14570
20202021,116,WAYNE,581,Wayne County,430,Walker Early Learning Center,581430,116581430,210579001365,SESC,907,A1,233,875,1014,1889,9206,1669,10875,16286
20202021,116,WAYNE,581,Wayne County,437,Bell Elementary School,581437,116581437,210579001367,SESC,907,A1,427,721,1567,2288,8718,1679,10398,16435
20202021,117,WEBSTER,585,Webster County,"",---District Total---,585,"","",WKEC,908,"",2099,736,480,1216,8913,1521,10435,12818
20202021,117,WEBSTER,585,Webster County,020,Clay Elementary School,585020,117585020,210582001369,WKEC,908,A1,176,821,477,1298,11227,1803,13030,14327
20202021,117,WEBSTER,585,Webster County,050,Dixon Elementary School,585050,117585050,210582001370,WKEC,908,A1,327,835,412,1248,8376,1223,9599,10846
20202021,117,WEBSTER,585,Webster County,060,Providence Elementary School,585060,117585060,210582002188,WKEC,908,A1,228,773,494,1267,10545,1644,12189,13455
20202021,117,WEBSTER,585,Webster County,090,Sebree Elementary School,585090,117585090,210582001372,WKEC,908,A1,361,782,459,1241,9048,1500,10548,11788
20202021,117,WEBSTER,585,Webster County,125,Webster County Middle School,585125,117585125,210582002348,WKEC,908,A1,359,574,502,1076,8503,1175,9678,10754
20202021,117,WEBSTER,585,Webster County,130,Webster County High School,585130,117585130,210582001374,WKEC,908,A1,648,588,510,1098,8261,1755,10017,11115
20202021,118,WHITLEY,591,Whitley County,"",---District Total---,591,"","",SESC,907,"",3987,1256,960,2216,9178,1205,10383,13695
20202021,118,WHITLEY,591,Whitley County,010,Colonel Academy,591010,118591010,210588002497,SESC,907,A5,53,,,,,,,
20202021,118,WHITLEY,591,Whitley County,060,Boston Elementary School,591060,118591060,210588001376,SESC,907,A1,171,2251,1246,3497,10731,1588,12319,16583
20202021,118,WHITLEY,591,Whitley County,061,Whitley Central Intermediate School,591061,118591061,210588002048,SESC,907,A1,469,1248,971,2219,8453,1003,9456,12442
20202021,118,WHITLEY,591,Whitley County,062,Whitley County East Elementary School,591062,118591062,210588002037,SESC,907,A1,253,1898,1386,3283,10011,1153,11164,15392
20202021,118,WHITLEY,591,Whitley County,225,Whitley County Alternative School,591225,118591225,210588001262,SESC,907,A5,45,,,,,,,
20202021,118,WHITLEY,591,Whitley County,290,Oak Grove Elementary School,591290,118591290,210588001381,SESC,907,A1,578,1090,905,1995,8352,1133,9485,12400
20202021,118,WHITLEY,591,Whitley County,320,Pleasant View Elementary School,591320,118591320,210588001383,SESC,907,A1,237,1525,930,2455,11340,1324,12664,16207
20202021,118,WHITLEY,591,Whitley County,350,Whitley County North Elementary School,591350,118591350,210588000546,SESC,907,A1,278,2019,1251,3270,11643,1227,12870,17321
20202021,118,WHITLEY,591,Whitley County,365,Whitley County Central Primary School,591365,118591365,210588001621,SESC,907,A1,349,1303,945,2248,11288,964,12252,15517
20202021,118,WHITLEY,591,Whitley County,430,Whitley County High School,591430,118591430,210588001386,SESC,907,A1,964,850,860,1710,8079,1285,9364,11923
20202021,118,WHITLEY,591,Whitley County,435,Whitley County Middle School,591435,118591435,210588001387,SESC,907,A1,590,1142,827,1969,8165,1318,9483,13603
20202021,118,WHITLEY,592,Williamsburg Independent,"",---District Total---,592,"","",SESC,907,"",812,1225,726,1951,8109,1836,9945,12963
20202021,118,WHITLEY,592,Williamsburg Independent,012,Williamsburg City School,592012,118592012,210591001939,SESC,907,A1,812,1225,726,1951,8109,1836,9945,12963
20202021,041,GRANT,593,Williamstown Independent,"",---District Total---,593,"","",NKCES,905,"",788,1462,1106,2568,8725,1985,10710,15181
20202021,041,GRANT,593,Williamstown Independent,010,Williamstown Elementary,593010,041593010,210594001392,NKCES,905,A1,341,1032,776,1808,9567,1918,11485,14981
20202021,041,GRANT,593,Williamstown Independent,020,Williamstown Jr. High,593020,041593020,210594001393,NKCES,905,A1,189,610,859,1469,8356,1740,10096,13252
20202021,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,A1,258,426,810,1236,8085,2407,10492,13423
20202021,041,GRANT,593,Williamstown Independent,040,Williamstown Head Start Preschool,593040,041593040,210594002260,NKCES,905,A4,0,,,,,,,
20202021,119,WOLFE,595,Wolfe County,"",---District Total---,595,"","",KVEC,904,"",1173,1744,993,2737,9888,1998,11886,16028
20202021,119,WOLFE,595,Wolfe County,140,Dessie Scott School,595140,119595140,210597002380,KVEC,904,A6,27,,,,,,,
20202021,119,WOLFE,595,Wolfe County,205,Red River Valley Elementary School,595205,119595205,210597001394,KVEC,904,A1,110,2136,921,3057,10272,2038,12310,14705
20202021,119,WOLFE,595,Wolfe County,220,Rogers Elementary School,595220,119595220,210597001395,KVEC,904,A1,118,1979,859,2838,10134,1851,11985,13775
20202021,119,WOLFE,595,Wolfe County,310,Campton Elementary School,595310,119595310,210597001396,KVEC,904,A1,345,1322,992,2314,8890,1979,10869,12146
20202021,119,WOLFE,595,Wolfe County,312,Success Academy,595312,119595312,210597002369,KVEC,904,A5,25,,,,,,,
20202021,119,WOLFE,595,Wolfe County,315,Wolfe County Middle School,595315,119595315,210597001693,KVEC,904,A1,195,1869,851,2719,10126,1775,11901,13573
20202021,119,WOLFE,595,Wolfe County,320,Wolfe County High School,595320,119595320,210597001397,KVEC,904,A1,353,1625,982,2607,8741,1876,10617,12226
20202021,120,WOODFORD,601,Woodford County,"",---District Total---,601,"","",CKEC,901,"",3925,708,394,1102,9351,1625,10976,13438
20202021,120,WOODFORD,601,Woodford County,013,Safe Harbor Academy,601013,120601013,210600001840,CKEC,901,A5,42,,,,,,,
20202021,120,WOODFORD,601,Woodford County,050,Southside Elementary School,601050,120601050,210600000284,CKEC,901,A1,547,878,352,2324,10126,1536,10568,14050
20202021,120,WOODFORD,601,Woodford County,075,Simmons Elementary School,601075,120601075,210600001403,CKEC,901,A1,362,1629,388,3745,11437,1912,11621,16524
20202021,120,WOODFORD,601,Woodford County,084,Woodford County High School,601084,120601084,210600001404,CKEC,901,A1,1271,382,397,1545,8406,1713,9356,12396
20202021,120,WOODFORD,601,Woodford County,085,Woodford County Middle School,601085,120601085,210600001405,CKEC,901,A1,975,381,388,1594,7968,1551,8695,11447
20202021,120,WOODFORD,601,Woodford County,090,Huntertown Elementary School,601090,120601090,210600001468,CKEC,901,A1,397,819,433,2660,10857,1637,11086,14906
20202021,120,WOODFORD,601,Woodford County,120,Northside Elementary School,601120,120601120,210600000320,CKEC,901,A1,331,1227,352,3027,11231,1594,11377,15563
20202021,056,JEFFERSON,602,Kentucky School for the Blind District,"",---District Total---,602,"","","",909,"",69,,,,,,,
20202021,056,JEFFERSON,602,Kentucky School for the Blind,176,Kentucky School for the Blind,602176,056602176,210009401779,"",909,D1,69,,,,,,,
20202021,011,BOYLE,603,Kentucky School for the Deaf District,"",---District Total---,603,"","",CKEC,901,"",72,,,,,,,
20202021,011,BOYLE,603,Kentucky School for the Deaf,390,Kentucky School for the Deaf,603390,011603390,210009501715,CKEC,901,D1,72,,,,,,,
20202021,073,MADISON,606,Model Laboratory Schools at EKU,"",---District Total---,606,"","","","","",667,,,,,,,
20202021,073,MADISON,606,Model Laboratory Schools at EKU,450,Model Elementary,606450,073606450,210029102509,"","",B1,318,,,,,,,
20202021,073,MADISON,606,Model Laboratory Schools at EKU,460,Model High School,606460,073606460,210029102510,"","",B1,349,,,,,,,
20202021,103,ROWAN,610,Craft Academy,"",---District Total---,610,"","","","","",124,,,,,,,
20202021,103,ROWAN,610,Craft Academy,300,The Craft Academy for Excellence in Science and Mathematics,610300,103610300,210029002440,"","",B2,124,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,"",---District Total---,777,"","","","","",22512,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,100,Barren County Area Technology Center,777100,037777100,210028902161,"","",C2,769,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,101,Belfry Area Technology Center,777101,037777101,210028902107,"","",C2,450,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,102,Bell County Area Technology Center,777102,037777102,210028902183,"","",C2,470,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,103,Boone County Area Technology Center,777103,037777103,210028902164,"","",C2,215,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,104,Breathitt County Area Technology Center,777104,037777104,210028902153,"","",C2,486,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,105,Breckinridge County Area Technology Ctr,777105,037777105,210028902094,"","",C2,487,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,106,Bullitt County Area Technology Center,777106,037777106,210028902176,"","",C2,532,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,107,Butler Co. Area Technology Center,777107,037777107,210028902116,"","",C2,170,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,108,Campbell County Area Technology Center,777108,037777108,210028902142,"","",C2,338,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,109,Caldwell County Area Technology Center,777109,037777109,210028902057,"","",C2,345,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,110,Carroll County Area Technology Center,777110,037777110,210028902097,"","",C2,275,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,111,Casey County Area Technology Center,777111,037777111,210028902105,"","",C2,475,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,112,Clark County Area Technology Center,777112,037777112,210028902062,"","",C2,601,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,113,Clay County Area Technology Center,777113,037777113,210028902070,"","",C2,257,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,114,Southern Kentucky Early CCA,777114,037777114,210028902102,"","",C2,247,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,115,Corbin Area Technology Center,777115,037777115,210028902104,"","",C2,411,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,116,Floyd County Area Technology Center,777116,037777116,210028902090,"","",C2,246,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,117,Four Rivers Career Academy,777117,037777117,210028902172,"","",C2,214,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,118,Garrard County Area Technology Center,777118,037777118,210028902042,"","",C2,331,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,119,Green County Area Technology Center,777119,037777119,210028902078,"","",C2,497,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,120,Greenup County Area Technology Center,777120,037777120,210028902170,"","",C2,379,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,121,Harrison County Area Technology Center,777121,037777121,210028902143,"","",C2,464,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,123,Trailblazer Academy,777123,037777123,210028902091,"","",C2,491,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,124,Jackson Area Technology Center,777124,037777124,210028902106,"","",C2,286,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,125,Knott County Area Technology Center,777125,037777125,210028902174,"","",C2,335,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,126,Knox County Area Technology Center,777126,037777126,210028902114,"","",C2,362,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,127,Lake Cumberland Area Technology Center,777127,037777127,210028902069,"","",C2,767,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,128,Lee County Area Technology Center,777128,037777128,210028902118,"","",C2,233,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,129,Leslie County Area Technology Center,777129,037777129,210028902059,"","",C2,383,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,130,Letcher County Area Technology Center,777130,037777130,210028902136,"","",C2,545,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,131,Lincoln County Area Technology Center,777131,037777131,210028902145,"","",C2,235,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,132,Madison County Area Technology Center,777132,037777132,210028902123,"","",C2,771,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,133,Marion County Area Technology Center,777133,037777133,210028902064,"","",C2,600,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,134,Martin County Area Technology Center,777134,037777134,210028902147,"","",C2,326,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,135,Mason County Career Magnet School,777135,037777135,210028902088,"","",C2,222,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,136,Mayfield/Graves County Area Tech Center,777136,037777136,210028902138,"","",C2,634,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,137,Meade County College and Career Center,777137,037777137,210028902126,"","",C2,96,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,138,Millard Area Technology Center,777138,037777138,210028902182,"","",C2,236,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,139,Monroe County Area Technology Center,777139,037777139,210028902173,"","",C2,455,,,,,,,
20202021,037,FRANKLIN,777,Kentucky Tech System,140,Montgomery County Area Technology Center,777140,037777140,210028902115,"","",C2,526,,,,,,,
