SCH_YEAR,SCH_CD,DIST_NAME,SCH_NAME,MEMBERSHIP_TOTAL,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_OTHER_CNT,MEMBERSHIP_OTHER_PCT,MEMBERSHIP_FREE_LUNCH_CNT,MEMBERSHIP_REDUCED_LUNCH_CNT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FULLTIME_TCH_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS
20112012,101,Carroll County,---District---,1812,12619,"1,750.27",926,51.1%,886,48.9%,"1,554",85.8%,31,1.7%,160,8.8%,17,0.9%,3,0.2%,0,0.0%,47,2.6%,"1,049",122,93.9%,1.3%,0.9%,74.2%,67,52.8%,62,48.8%,5,3.9%,5,3.9%,39,30.7%,5,3.9%,7,5.5%,4,3.1%,15:1,124.03,11,0.0%,10,27.3%,43.0%,29.8%,0.0%,0.0%,100.0%,1.6%,1:1,81.9%,"1,316",471,12,"5,086"
20112012,105050,Carter County,Carter Elementary School,155,,144.78,86,55.5%,69,44.5%,151,97.4%,0,0.0%,4,2.6%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,90,12,93.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,11.90,0,0.0%,7.6,18.2%,63.6%,18.2%,0.0%,0.0%,100.0%,0.0%,0:1,0%,90,2,4,200
20112012,105040,Carter County,Carter Virtual Academy,,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,105120,Carter County,East Carter County High School,770,736,735.7,406,52.7%,364,47.3%,757,98.3%,4,0.5%,5,0.6%,2,0.3%,0,0.0%,0,0.0%,2,0.3%,382,61,92.2%,5.6%,0.7%,81.8%,94,46.1%,88,43.1%,6,2.9%,24,11.8%,46,22.5%,7,3.4%,26,12.7%,7,3.4%,15:1,50.00,1,0.0%,10.4,13.3%,61.7%,23.3%,0.0%,1.7%,100.0%,3.3%,3:1,32.1%,307,0,8,"2,656"
20112012,105130,Carter County,East Carter Middle School,590,7577,559.51,311,52.7%,279,47.3%,580,98.3%,3,0.5%,3,0.5%,2,0.3%,0,0.0%,0,0.0%,2,0.3%,295,50,92.5%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,46.50,1,0.0%,8.8,16.3%,71.4%,12.2%,0.0%,0.0%,100.0%,0.0%,3.5:1,19%,95,7,2,"5,876"
20112012,105052,Carter County,Heritage Elementary School,383,10782,359.25,208,54.3%,175,45.7%,375,97.9%,2,0.5%,5,1.3%,0,0.0%,0,0.0%,0,0.0%,1,0.3%,214,34,93.2%,0.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,32.55,1,0.0%,16.4,19.4%,52.8%,27.8%,0.0%,0.0%,100.0%,0.0%,3.1:1,0%,372,0,6,"8,922"
20112012,105250,Carter County,Olive Hill Elementary School,606,9232,567.77,335,55.3%,271,44.7%,597,98.5%,6,1.0%,1,0.2%,1,0.2%,1,0.2%,0,0.0%,0,0.0%,399,42,94.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,42.00,2,0.0%,13.5,21.9%,56.3%,21.9%,0.0%,0.0%,100.0%,0.0%,3.5:1,81.7%,467,50,7,"5,069"
20112012,105340,Carter County,Prichard Elementary School,673,7911,646.28,338,50.2%,335,49.8%,635,94.4%,4,0.6%,21,3.1%,5,0.7%,0,0.0%,1,0.1%,7,1.0%,410,34,93.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,44.30,5,0.0%,13.7,7.5%,65.0%,25.0%,2.5%,0.0%,100.0%,0.0%,4.4:1,17.6%,622,38,2,"1,050"
20112012,105450,Carter County,Star Elementary School,121,11481,113.2,66,54.5%,55,45.5%,119,98.3%,0,0.0%,1,0.8%,0,0.0%,0,0.0%,0,0.0%,1,0.8%,58,10,94.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11:1,10.95,0,0.0%,14.6,7.1%,57.1%,35.7%,0.0%,0.0%,100.0%,0.0%,2.5:1,0%,82,24,8,"2,224"
20112012,105490,Carter County,Upper Tygart Elementary School,244,8925,236.73,136,55.7%,108,44.3%,243,99.6%,0,0.0%,1,0.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,129,15,94.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,18.80,0,0.0%,9.9,30.0%,30.0%,40.0%,0.0%,0.0%,100.0%,0.0%,5:1,0%,173,20,9,"5,423"
20112012,105500,Carter County,West Carter County High School,549,8181,533.52,271,49.4%,278,50.6%,543,98.9%,3,0.5%,2,0.4%,1,0.2%,0,0.0%,0,0.0%,0,0.0%,286,30,93.0%,0.5%,1.5%,79.4%,65,44.5%,61,41.8%,4,2.7%,11,7.5%,43,29.5%,12,8.2%,13,8.9%,2,1.4%,13:1,40.83,0,0.0%,13.1,12.2%,55.1%,32.7%,0.0%,0.0%,100.0%,2.0%,2.9:1,6.6%,260,15,2,"2,750"
20112012,105505,Carter County,West Carter Middle School,467,7221,439.7,236,50.5%,231,49.5%,462,98.9%,1,0.2%,2,0.4%,0,0.0%,0,0.0%,0,0.0%,2,0.4%,252,26,94.2%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,31.17,1,0.0%,15.6,6.3%,50.0%,40.6%,3.1%,0.0%,100.0%,0.0%,2.8:1,80.8%,178,41,9,56
20112012,105,Carter County,---District---,4564,10706,"4,339.44","2,396",52.5%,"2,168",47.5%,"4,468",97.9%,23,0.5%,45,1.0%,11,0.2%,1,0.0%,1,0.0%,15,0.3%,"2,515",314,93.3%,1.5%,0.8%,80.8%,159,45.3%,149,42.5%,10,2.8%,36,10.3%,89,25.4%,19,5.4%,39,11.1%,9,2.6%,13:1,343.00,12,0.0%,12.4,14.5%,58.1%,26.5%,0.6%,0.3%,100.0%,0.9%,3.3:1,15.7%,"2,624",197,57,"31,872"
20112012,111045,Casey County,Casey County High School,680,7979,648.4,340,50.0%,340,50.0%,662,97.4%,3,0.4%,11,1.6%,1,0.1%,2,0.3%,0,0.0%,1,0.1%,380,90,94.4%,0.0%,0.7%,76.3%,93,52.8%,93,52.8%,0,0.0%,10,5.7%,56,31.8%,4,2.3%,12,6.8%,1,0.6%,16:1,42.87,0,0.0%,11.9,16.3%,38.8%,44.9%,0.0%,0.0%,100.0%,1.9%,2.9:1,104.5%,400,25,2,750
20112012,111070,Casey County,Casey County Middle School,355,7825,339.74,179,50.4%,176,49.6%,337,94.9%,1,0.3%,11,3.1%,0,0.0%,0,0.0%,0,0.0%,6,1.7%,192,42,94.8%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,22.50,1,0.0%,12.3,18.5%,37.0%,44.4%,0.0%,0.0%,100.0%,3.7%,4.1:1,100%,250,10,2,100
20112012,111026,Casey County,Jones Park Elementary,450,8433,442.32,252,56.0%,198,44.0%,432,96.0%,0,0.0%,8,1.8%,0,0.0%,0,0.0%,0,0.0%,10,2.2%,336,36,95.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,31.90,0,0.0%,12.8,3.1%,34.4%,62.5%,0.0%,0.0%,100.0%,0.0%,3.7:1,98.3%,397,22,2,"1,390"
20112012,111190,Casey County,Liberty Elementary School,366,7358,350.72,195,53.3%,171,46.7%,330,90.2%,2,0.5%,27,7.4%,1,0.3%,0,0.0%,0,0.0%,6,1.6%,179,35,96.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,22.03,0,0.0%,11.7,17.4%,34.8%,47.8%,0.0%,0.0%,100.0%,0.0%,3.9:1,98.9%,275,45,2,280
20112012,111015,Casey County,Walnut Hill Elementary School,439,9049,420.13,214,48.7%,225,51.3%,403,91.8%,1,0.2%,28,6.4%,1,0.2%,1,0.2%,0,0.0%,5,1.1%,343,35,95.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,33.40,0,0.0%,12.8,11.1%,47.2%,41.7%,0.0%,0.0%,100.0%,0.0%,3.8:1,98.2%,125,80,2,350
20112012,111,Casey County,---District---,2290,10889,"2,201.31","1,180",51.5%,"1,110",48.5%,"2,164",94.5%,7,0.3%,85,3.7%,3,0.1%,3,0.1%,0,0.0%,28,1.2%,"1,430",238,95.2%,0.1%,0.6%,76.3%,93,52.8%,93,52.8%,0,0.0%,10,5.7%,56,31.8%,4,2.3%,12,6.8%,1,0.6%,14:1,158.50,2,0.0%,12.3,13.2%,38.9%,47.9%,0.0%,0.0%,100.0%,1.2%,3.5:1,99.2%,"1,447",182,10,"2,870"
20112012,113025,Caverna Independent,Caverna Elementary School,369,8336,345.99,177,48.0%,192,52.0%,290,78.6%,33,8.9%,13,3.5%,5,1.4%,0,0.0%,0,0.0%,28,7.6%,324,48,94.8%,1.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,27.00,3,0.0%,13,13.0%,47.8%,39.1%,0.0%,0.0%,100.0%,0.0%,2.1:1,56.3%,159,6,3,"2,600"
20112012,113030,Caverna Independent,Caverna High School,196,11674,186,115,58.7%,81,41.3%,158,80.6%,26,13.3%,3,1.5%,2,1.0%,1,0.5%,0,0.0%,6,3.1%,120,21,91.1%,5.2%,3.1%,68.5%,27,49.1%,27,49.1%,0,0.0%,0,0.0%,12,21.8%,6,10.9%,9,16.4%,1,1.8%,12:1,16.85,1,0.0%,12.7,35.7%,42.9%,14.3%,7.1%,0.0%,100.0%,0.0%,1.3:1,42.1%,197,7,15,"2,475"
20112012,113026,Caverna Independent,Caverna Middle School,157,8488,150.48,81,51.6%,76,48.4%,126,80.3%,20,12.7%,5,3.2%,2,1.3%,0,0.0%,0,0.0%,4,2.5%,109,17,93.9%,0.0%,0.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,12.15,0,0.0%,10.5,30.8%,38.5%,23.1%,7.7%,0.0%,100.0%,0.0%,2.5:1,66.7%,138,5,3,300
20112012,113,Caverna Independent,---District---,722,11756,682.47,373,51.7%,349,48.3%,574,79.5%,79,10.9%,21,2.9%,9,1.2%,1,0.1%,0,0.0%,38,5.3%,553,86,93.5%,2.5%,3.0%,68.5%,27,49.1%,27,49.1%,0,0.0%,0,0.0%,12,21.8%,6,10.9%,9,16.4%,1,1.8%,13:1,56.00,4,0.0%,12.2,24.0%,44.0%,28.0%,4.0%,0.0%,100.0%,0.0%,1.3:1,56.5%,494,18,21,"5,375"
20112012,115185,Christian County,Academy Of Continuing Education,17,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,115020,Christian County,Belmont Elementary School,420,7473,404.14,208,49.5%,212,50.5%,186,44.3%,206,49.0%,10,2.4%,1,0.2%,0,0.0%,0,0.0%,17,4.0%,324,52,95.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,26.40,2,0.0%,10,36.0%,40.0%,24.0%,0.0%,0.0%,100.0%,0.0%,1.2:1,88.3%,365,80,10,560
20112012,115100,Christian County,Christian County Alternative School,83,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,115180,Christian County,Christian County Day Treatment Ctr Alt,30,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,115030,Christian County,Christian County High School,1177,7218,"1,130.13",595,50.6%,582,49.4%,654,55.6%,475,40.4%,26,2.2%,3,0.3%,0,0.0%,1,0.1%,18,1.5%,710,101,93.1%,8.3%,1.6%,77.0%,125,38.7%,106,32.8%,19,5.9%,54,16.7%,108,33.4%,4,1.2%,20,6.2%,12,3.7%,15:1,79.50,0,0.0%,9.5,25.3%,51.7%,20.7%,1.1%,1.1%,100.0%,1.1%,2.2:1,100%,450,0,2,470
20112012,115035,Christian County,Christian County Middle School,783,7142,749.07,385,49.2%,398,50.8%,395,50.4%,308,39.3%,46,5.9%,10,1.3%,4,0.5%,0,0.0%,20,2.6%,482,73,95.4%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,53.00,0,0.0%,8.6,38.8%,42.9%,18.4%,0.0%,0.0%,100.0%,0.0%,1.7:1,96.7%,458,25,2,"2,101"
20112012,115040,Christian County,Crofton Elementary School,272,8491,264.25,147,54.0%,125,46.0%,227,83.5%,34,12.5%,5,1.8%,1,0.4%,0,0.0%,0,0.0%,5,1.8%,193,36,94.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,18.50,0,0.0%,10.9,37.5%,25.0%,37.5%,0.0%,0.0%,100.0%,0.0%,1.5:1,100%,260,7,2,333
20112012,115023,Christian County,Cumberland Hall School,,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,115105,Christian County,Holiday Elementary School,589,7102,554.98,295,50.1%,294,49.9%,369,62.6%,144,24.4%,30,5.1%,15,2.5%,1,0.2%,0,0.0%,30,5.1%,309,71,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,38.50,3,0.0%,10.2,35.1%,54.1%,10.8%,0.0%,0.0%,100.0%,0.0%,1.9:1,48.5%,95,75,10,"2,705"
20112012,115050,Christian County,Hopkinsville High School,1102,6540,"1,060.86",546,49.5%,556,50.5%,658,59.7%,365,33.1%,45,4.1%,8,0.7%,3,0.3%,3,0.3%,20,1.8%,570,123,94.1%,4.4%,2.7%,82.2%,166,66.7%,145,58.2%,21,8.4%,5,2.0%,40,16.1%,10,4.0%,19,7.6%,9,3.6%,16:1,71.00,0,0.0%,9.3,34.6%,40.7%,23.5%,1.2%,0.0%,100.0%,1.2%,2.3:1,100%,772,17,8,"5,000"
20112012,115058,Christian County,Hopkinsville Middle School,741,6531,723.81,373,50.3%,368,49.7%,443,59.8%,240,32.4%,30,4.0%,8,1.1%,3,0.4%,2,0.3%,15,2.0%,367,102,95.7%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,42.50,0,0.0%,10,41.9%,39.5%,16.3%,0.0%,2.3%,100.0%,0.0%,1.1:1,81.6%,478,75,6,"1,472"
20112012,115055,Christian County,Indian Hills Elementary School,488,7998,462.83,262,53.7%,226,46.3%,230,47.1%,184,37.7%,39,8.0%,1,0.2%,3,0.6%,1,0.2%,30,6.1%,390,42,94.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,31.50,4,0.0%,14,37.5%,37.5%,25.0%,0.0%,0.0%,100.0%,3.1%,2.2:1,63.7%,405,118,5,383
20112012,115110,Christian County,Lacy Elementary School,337,7927,317.2,172,51.0%,165,49.0%,269,79.8%,52,15.4%,10,3.0%,1,0.3%,0,0.0%,0,0.0%,5,1.5%,221,51,95.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,22.00,0,0.0%,8.7,38.9%,55.6%,5.6%,0.0%,0.0%,100.0%,0.0%,1.2:1,94.8%,337,100,2,"2,369"
20112012,115017,Christian County,Martin Luther King Jr. Elementary School,625,7787,597.49,324,51.8%,301,48.2%,244,39.0%,281,45.0%,67,10.7%,3,0.5%,2,0.3%,2,0.3%,26,4.2%,523,51,94.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,40.60,0,0.0%,7.9,38.9%,50.0%,11.1%,0.0%,0.0%,100.0%,0.0%,1.3:1,100%,425,15,12,"3,500"
20112012,115125,Christian County,Millbrooke Elementary School,539,6531,506.37,269,49.9%,270,50.1%,328,60.9%,167,31.0%,20,3.7%,0,0.0%,2,0.4%,0,0.0%,22,4.1%,260,58,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,30.50,0,0.0%,10.9,38.7%,41.9%,19.4%,0.0%,0.0%,100.0%,0.0%,2.3:1,42.9%,577,64,12,"1,620"
20112012,115045,Christian County,North Drive Middle School,359,9646,357.19,202,56.3%,157,43.7%,216,60.2%,122,34.0%,8,2.2%,0,0.0%,1,0.3%,3,0.8%,9,2.5%,263,35,94.8%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,30.50,0,10.7%,7.9,36.4%,39.4%,21.2%,3.0%,0.0%,100.0%,0.0%,1.3:1,62.8%,52,3,2,"1,251"
20112012,115130,Christian County,Pembroke Elementary School,426,6757,399.18,206,48.4%,220,51.6%,268,62.9%,92,21.6%,41,9.6%,1,0.2%,3,0.7%,1,0.2%,20,4.7%,214,61,95.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,25.50,0,0.0%,7.7,42.9%,52.4%,4.8%,0.0%,0.0%,100.0%,0.0%,1.7:1,96.3%,381,5,3,"2,042"
20112012,115150,Christian County,Sinking Fork Elementary School,325,8538,310.45,165,50.8%,160,49.2%,187,57.5%,125,38.5%,3,0.9%,1,0.3%,0,0.0%,1,0.3%,8,2.5%,198,32,95.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,22.50,0,0.0%,12.7,15.0%,55.0%,30.0%,0.0%,0.0%,100.0%,0.0%,2.2:1,54.2%,261,111,3,"2,136"
20112012,115170,Christian County,South Christian Elementary School,593,7943,568.81,294,49.6%,299,50.4%,312,52.6%,134,22.6%,94,15.9%,11,1.9%,2,0.3%,8,1.3%,32,5.4%,380,115,94.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,40.00,2,0.0%,9.5,32.4%,51.4%,16.2%,0.0%,0.0%,100.0%,0.0%,1.4:1,100%,558,134,6,"4,110"
20112012,115,Christian County,---District---,8919,10359,"8,544.59","4,532",50.8%,"4,387",49.2%,"5,056",56.7%,"2,997",33.6%,477,5.3%,64,0.7%,25,0.3%,22,0.2%,278,3.1%,"5,404","1,003",94.8%,2.7%,2.1%,78.9%,295,50.3%,255,43.5%,40,6.8%,64,10.9%,151,25.8%,14,2.4%,40,6.8%,22,3.8%,15:1,608.95,11,0.6%,9.8,34.0%,45.4%,19.8%,0.5%,0.3%,100.0%,0.5%,1.6:1,86.2%,"5,874",829,85,"30,052"
20112012,121020,Clark County,Central Elementary School,383,7443,370.33,202,52.7%,181,47.3%,314,82.0%,37,9.7%,22,5.7%,2,0.5%,0,0.0%,0,0.0%,8,2.1%,244,49,95.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,25.54,0,0.0%,9.6,25.0%,62.5%,8.3%,4.2%,0.0%,100.0%,0.0%,3.4:1,86.1%,275,75,7,"1,100"
20112012,121013,Clark County,Clark County Day Treatment Program,19,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,121070,Clark County,Clark Middle School,685,5600,670.45,345,50.4%,340,49.6%,590,86.1%,57,8.3%,18,2.6%,4,0.6%,1,0.1%,0,0.0%,15,2.2%,343,54,94.4%,0.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,38.70,1,0.0%,6.5,39.5%,44.7%,13.2%,2.6%,0.0%,100.0%,0.0%,2.4:1,88.7%,274,7,13,"3,048"
20112012,121035,Clark County,Conkwright Middle School,555,6024,538.26,276,49.7%,279,50.3%,502,90.5%,27,4.9%,21,3.8%,3,0.5%,0,0.0%,0,0.0%,2,0.4%,261,39,95.2%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,31.10,4,0.0%,11.1,27.8%,55.6%,16.7%,0.0%,0.0%,100.0%,0.0%,2.8:1,75.1%,200,72,5,125
20112012,121040,Clark County,Fannie Bush Elementary,255,9984,245.28,142,55.7%,113,44.3%,200,78.4%,25,9.8%,22,8.6%,0,0.0%,0,0.0%,0,0.0%,8,3.1%,203,16,93.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11:1,22.23,0,0.0%,13.1,10.5%,73.7%,15.8%,0.0%,0.0%,100.0%,0.0%,1.8:1,89.6%,192,17,6,"1,800"
20112012,121030,Clark County,George Rogers Clark High School,1635,6124,"1,548.23",855,52.3%,780,47.7%,"1,447",88.5%,114,7.0%,53,3.2%,3,0.2%,1,0.1%,3,0.2%,14,0.9%,657,129,92.0%,2.3%,1.5%,74.8%,195,54.3%,177,49.3%,18,5.0%,32,8.9%,85,23.7%,8,2.2%,29,8.1%,10,2.8%,18:1,90.10,1,0.0%,9.1,24.2%,56.0%,18.7%,0.0%,1.1%,100.0%,0.0%,3.4:1,74.9%,"1,102",195,19,"2,127"
20112012,121050,Clark County,Hannah McClure Elementary,287,7131,278.02,155,54.0%,132,46.0%,263,91.6%,6,2.1%,3,1.0%,1,0.3%,0,0.0%,0,0.0%,14,4.9%,116,20,95.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21:1,13.53,0,0.0%,11.7,18.8%,62.5%,18.8%,0.0%,0.0%,100.0%,0.0%,2:1,81.2%,254,12,4,"2,264"
20112012,121080,Clark County,Pilot View Elementary School,136,8452,133.14,75,55.1%,61,44.9%,130,95.6%,1,0.7%,4,2.9%,1,0.7%,0,0.0%,0,0.0%,0,0.0%,60,8,95.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,9.03,1,0.0%,13.7,11.1%,44.4%,44.4%,0.0%,0.0%,100.0%,0.0%,1.7:1,75.3%,145,23,12,"2,375"
