Fiscal Year,District,Rank,Years,,I,II,III
2012 - 2013,225 Hancock County,I,2,,42603,0,0
2012 - 2013,225 Hancock County,I,3,,43126,0,0
2012 - 2013,225 Hancock County,I,4,,46041,0,0
2012 - 2013,225 Hancock County,I,5,,46341,0,0
2012 - 2013,225 Hancock County,I,6,,46645,0,0
2012 - 2013,225 Hancock County,I,7,,46943,0,0
2012 - 2013,225 Hancock County,I,8,,47527,0,0
2012 - 2013,225 Hancock County,I,9,,48276,0,0
2012 - 2013,225 Hancock County,I,10,,52503,0,0
2012 - 2013,225 Hancock County,I,11,,52805,0,0
2012 - 2013,225 Hancock County,I,12,,53106,0,0
2012 - 2013,225 Hancock County,I,13,,53404,0,0
2012 - 2013,225 Hancock County,I,14,,53869,0,0
2012 - 2013,225 Hancock County,I,15,,56877,0,0
2012 - 2013,225 Hancock County,I,16,,58557,0,0
2012 - 2013,225 Hancock County,I,17,,59831,0,0
2012 - 2013,225 Hancock County,I,18,,59831,0,0
2012 - 2013,225 Hancock County,I,19,,59831,0,0
2012 - 2013,225 Hancock County,I,20,,61012,0,0
2012 - 2013,225 Hancock County,I,21,,61307,0,0
2012 - 2013,225 Hancock County,I,22,,61307,0,0
2012 - 2013,225 Hancock County,I,23,,61307,0,0
2012 - 2013,225 Hancock County,I,24,,61307,0,0
2012 - 2013,225 Hancock County,I,25,,61307,0,0
2012 - 2013,225 Hancock County,I,26,,61307,0,0
2012 - 2013,225 Hancock County,I,27,,61307,0,0
2012 - 2013,225 Hancock County,I,28,,61307,0,0
2012 - 2013,225 Hancock County,I,29,,61307,0,0
2012 - 2013,225 Hancock County,I,30,,61307,0,0
2012 - 2013,225 Hancock County,I,31,,61307,0,0
2012 - 2013,225 Hancock County,I,32,,61307,0,0
2012 - 2013,225 Hancock County,I,33,,61307,0,0
2012 - 2013,225 Hancock County,I,34,,61307,0,0
2012 - 2013,225 Hancock County,I,35,,61307,0,0
2012 - 2013,225 Hancock County,I,36,,61307,0,0
2012 - 2013,225 Hancock County,I,37,,61307,0,0
2012 - 2013,225 Hancock County,I,38,,61307,0,0
2012 - 2013,225 Hancock County,I,39,,61307,0,0
2012 - 2013,225 Hancock County,I,40,,61307,0,0
2012 - 2013,225 Hancock County,II,0,,37816,0,0
2012 - 2013,225 Hancock County,II,1,,38044,0,0
2012 - 2013,225 Hancock County,II,2,,38418,0,0
2012 - 2013,225 Hancock County,II,3,,38828,0,0
2012 - 2013,225 Hancock County,II,4,,42011,0,0
2012 - 2013,225 Hancock County,II,5,,42313,0,0
2012 - 2013,225 Hancock County,II,6,,42617,0,0
2012 - 2013,225 Hancock County,II,7,,42919,0,0
2012 - 2013,225 Hancock County,II,8,,43399,0,0
2012 - 2013,225 Hancock County,II,9,,43972,0,0
2012 - 2013,225 Hancock County,II,10,,48481,0,0
2012 - 2013,225 Hancock County,II,11,,48786,0,0
2012 - 2013,225 Hancock County,II,12,,49084,0,0
2012 - 2013,225 Hancock County,II,13,,49388,0,0
2012 - 2013,225 Hancock County,II,14,,49689,0,0
2012 - 2013,225 Hancock County,II,15,,52293,0,0
2012 - 2013,225 Hancock County,II,16,,53789,0,0
2012 - 2013,225 Hancock County,II,17,,54968,0,0
2012 - 2013,225 Hancock County,II,18,,54968,0,0
2012 - 2013,225 Hancock County,II,19,,54968,0,0
2012 - 2013,225 Hancock County,II,20,,55890,0,0
2012 - 2013,225 Hancock County,II,21,,56181,0,0
2012 - 2013,225 Hancock County,II,22,,56181,0,0
2012 - 2013,225 Hancock County,II,23,,56181,0,0
2012 - 2013,225 Hancock County,II,24,,56181,0,0
2012 - 2013,225 Hancock County,II,25,,56181,0,0
2012 - 2013,225 Hancock County,II,26,,56181,0,0
2012 - 2013,225 Hancock County,II,27,,56181,0,0
2012 - 2013,225 Hancock County,II,28,,56181,0,0
2012 - 2013,225 Hancock County,II,29,,56181,0,0
2012 - 2013,225 Hancock County,II,30,,56181,0,0
2012 - 2013,225 Hancock County,II,31,,56181,0,0
2012 - 2013,225 Hancock County,II,32,,56181,0,0
2012 - 2013,225 Hancock County,II,33,,56181,0,0
2012 - 2013,225 Hancock County,II,34,,56181,0,0
2012 - 2013,225 Hancock County,II,35,,56181,0,0
2012 - 2013,225 Hancock County,II,36,,56181,0,0
2012 - 2013,225 Hancock County,II,37,,56181,0,0
2012 - 2013,225 Hancock County,II,38,,56181,0,0
2012 - 2013,225 Hancock County,II,39,,56181,0,0
2012 - 2013,225 Hancock County,II,40,,56181,0,0
2012 - 2013,225 Hancock County,III,0,,36224,0,0
2012 - 2013,225 Hancock County,III,1,,36631,0,0
2012 - 2013,225 Hancock County,III,2,,36967,0,0
2012 - 2013,225 Hancock County,III,3,,37305,0,0
2012 - 2013,225 Hancock County,III,4,,37871,0,0
2012 - 2013,225 Hancock County,III,5,,38107,0,0
2012 - 2013,225 Hancock County,III,6,,38342,0,0
2012 - 2013,225 Hancock County,III,7,,38693,0,0
2012 - 2013,225 Hancock County,III,8,,39103,0,0
2012 - 2013,225 Hancock County,III,9,,39674,0,0
2012 - 2013,225 Hancock County,III,10,,39674,0,0
2012 - 2013,225 Hancock County,III,11,,39674,0,0
2012 - 2013,225 Hancock County,III,12,,39674,0,0
2012 - 2013,225 Hancock County,III,13,,39674,0,0
2012 - 2013,225 Hancock County,III,14,,39674,0,0
2012 - 2013,225 Hancock County,III,15,,39674,0,0
2012 - 2013,225 Hancock County,III,16,,39674,0,0
2012 - 2013,225 Hancock County,III,17,,39674,0,0
2012 - 2013,225 Hancock County,III,18,,39674,0,0
2012 - 2013,225 Hancock County,III,19,,39674,0,0
2012 - 2013,225 Hancock County,III,20,,39674,0,0
2012 - 2013,225 Hancock County,III,21,,39674,0,0
2012 - 2013,225 Hancock County,III,22,,39674,0,0
2012 - 2013,225 Hancock County,III,23,,39674,0,0
2012 - 2013,225 Hancock County,III,24,,39674,0,0
2012 - 2013,225 Hancock County,III,25,,39674,0,0
2012 - 2013,225 Hancock County,III,26,,39674,0,0
2012 - 2013,225 Hancock County,III,27,,39674,0,0
2012 - 2013,225 Hancock County,III,28,,39674,0,0
2012 - 2013,225 Hancock County,III,29,,39674,0,0
2012 - 2013,225 Hancock County,III,30,,39674,0,0
2012 - 2013,225 Hancock County,III,31,,39674,0,0
2012 - 2013,225 Hancock County,III,32,,39674,0,0
2012 - 2013,225 Hancock County,III,33,,39674,0,0
2012 - 2013,225 Hancock County,III,34,,39674,0,0
2012 - 2013,225 Hancock County,III,35,,39674,0,0
2012 - 2013,225 Hancock County,III,36,,39674,0,0
2012 - 2013,225 Hancock County,III,37,,39674,0,0
2012 - 2013,225 Hancock County,III,38,,39674,0,0
2012 - 2013,225 Hancock County,III,39,,39674,0,0
2012 - 2013,225 Hancock County,III,40,,39674,0,0
2012 - 2013,225 Hancock County,IV,0,,25902,0,0
2012 - 2013,225 Hancock County,IV,1,,25902,0,0
2012 - 2013,225 Hancock County,IV,2,,25902,0,0
2012 - 2013,225 Hancock County,IV,3,,25902,0,0
2012 - 2013,225 Hancock County,IV,4,,25902,0,0
2012 - 2013,225 Hancock County,IV,5,,25902,0,0
2012 - 2013,225 Hancock County,IV,6,,25902,0,0
2012 - 2013,225 Hancock County,IV,7,,25902,0,0
2012 - 2013,225 Hancock County,IV,8,,25902,0,0
2012 - 2013,225 Hancock County,IV,9,,25902,0,0
2012 - 2013,225 Hancock County,IV,10,,25902,0,0
2012 - 2013,225 Hancock County,IV,11,,25902,0,0
2012 - 2013,225 Hancock County,IV,12,,25902,0,0
2012 - 2013,225 Hancock County,IV,13,,25902,0,0
2012 - 2013,225 Hancock County,IV,14,,25902,0,0
2012 - 2013,225 Hancock County,IV,15,,25902,0,0
2012 - 2013,225 Hancock County,IV,16,,25902,0,0
2012 - 2013,225 Hancock County,IV,17,,25902,0,0
2012 - 2013,225 Hancock County,IV,18,,25902,0,0
2012 - 2013,225 Hancock County,IV,19,,25902,0,0
2012 - 2013,225 Hancock County,IV,20,,25902,0,0
2012 - 2013,225 Hancock County,IV,21,,25902,0,0
2012 - 2013,225 Hancock County,IV,22,,25902,0,0
2012 - 2013,225 Hancock County,IV,23,,25902,0,0
2012 - 2013,225 Hancock County,IV,24,,25902,0,0
2012 - 2013,225 Hancock County,IV,25,,25902,0,0
2012 - 2013,225 Hancock County,IV,26,,25902,0,0
2012 - 2013,225 Hancock County,IV,27,,25902,0,0
2012 - 2013,225 Hancock County,IV,28,,25902,0,0
2012 - 2013,225 Hancock County,IV,29,,25902,0,0
2012 - 2013,225 Hancock County,IV,30,,25902,0,0
2012 - 2013,225 Hancock County,IV,31,,25902,0,0
2012 - 2013,225 Hancock County,IV,32,,25902,0,0
2012 - 2013,225 Hancock County,IV,33,,25902,0,0
2012 - 2013,225 Hancock County,IV,34,,25902,0,0
2012 - 2013,225 Hancock County,IV,35,,25902,0,0
2012 - 2013,225 Hancock County,IV,36,,25902,0,0
2012 - 2013,225 Hancock County,IV,37,,25902,0,0
2012 - 2013,225 Hancock County,IV,38,,25902,0,0
2012 - 2013,225 Hancock County,IV,39,,25902,0,0
2012 - 2013,225 Hancock County,IV,40,,25902,0,0
2012 - 2013,225 Hancock County,V,0,,24217,0,0
2012 - 2013,225 Hancock County,V,1,,24217,0,0
2012 - 2013,225 Hancock County,V,2,,24217,0,0
2012 - 2013,225 Hancock County,V,3,,24217,0,0
2012 - 2013,225 Hancock County,V,4,,24217,0,0
2012 - 2013,225 Hancock County,V,5,,24217,0,0
2012 - 2013,225 Hancock County,V,6,,24217,0,0
2012 - 2013,225 Hancock County,V,7,,24217,0,0
2012 - 2013,225 Hancock County,V,8,,24217,0,0
2012 - 2013,225 Hancock County,V,9,,24217,0,0
2012 - 2013,225 Hancock County,V,10,,24217,0,0
2012 - 2013,225 Hancock County,V,11,,24217,0,0
2012 - 2013,225 Hancock County,V,12,,24217,0,0
2012 - 2013,225 Hancock County,V,13,,24217,0,0
2012 - 2013,225 Hancock County,V,14,,24217,0,0
2012 - 2013,225 Hancock County,V,15,,24217,0,0
2012 - 2013,225 Hancock County,V,16,,24217,0,0
2012 - 2013,225 Hancock County,V,17,,24217,0,0
2012 - 2013,225 Hancock County,V,18,,24217,0,0
2012 - 2013,225 Hancock County,V,19,,24217,0,0
2012 - 2013,225 Hancock County,V,20,,24217,0,0
2012 - 2013,225 Hancock County,V,21,,24217,0,0
2012 - 2013,225 Hancock County,V,22,,24217,0,0
2012 - 2013,225 Hancock County,V,23,,24217,0,0
2012 - 2013,225 Hancock County,V,24,,24217,0,0
2012 - 2013,225 Hancock County,V,25,,24217,0,0
2012 - 2013,225 Hancock County,V,26,,24217,0,0
2012 - 2013,225 Hancock County,V,27,,24217,0,0
2012 - 2013,225 Hancock County,V,28,,24217,0,0
2012 - 2013,225 Hancock County,V,29,,24217,0,0
2012 - 2013,225 Hancock County,V,30,,24217,0,0
2012 - 2013,225 Hancock County,V,31,,24217,0,0
2012 - 2013,225 Hancock County,V,32,,24217,0,0
2012 - 2013,225 Hancock County,V,33,,24217,0,0
2012 - 2013,225 Hancock County,V,34,,24217,0,0
2012 - 2013,225 Hancock County,V,35,,24217,0,0
2012 - 2013,225 Hancock County,V,36,,24217,0,0
2012 - 2013,225 Hancock County,V,37,,24217,0,0
2012 - 2013,225 Hancock County,V,38,,24217,0,0
2012 - 2013,225 Hancock County,V,39,,24217,0,0
2012 - 2013,225 Hancock County,V,40,,24217,0,0
2012 - 2013,231 Hardin County,I,0,,43360,0,0
2012 - 2013,231 Hardin County,I,1,,44165,0,0
2012 - 2013,231 Hardin County,I,2,,44986,0,0
2012 - 2013,231 Hardin County,I,3,,45823,0,0
2012 - 2013,231 Hardin County,I,4,,46678,0,0
2012 - 2013,231 Hardin County,I,5,,47548,0,0
2012 - 2013,231 Hardin County,I,6,,48438,0,0
2012 - 2013,231 Hardin County,I,7,,49344,0,0
2012 - 2013,231 Hardin County,I,8,,50268,0,0
2012 - 2013,231 Hardin County,I,9,,51211,0,0
2012 - 2013,231 Hardin County,I,10,,52172,0,0
2012 - 2013,231 Hardin County,I,11,,53153,0,0
2012 - 2013,231 Hardin County,I,12,,54154,0,0
2012 - 2013,231 Hardin County,I,13,,55174,0,0
2012 - 2013,231 Hardin County,I,14,,56215,0,0
2012 - 2013,231 Hardin County,I,15,,57276,0,0
2012 - 2013,231 Hardin County,I,16,,58360,0,0
2012 - 2013,231 Hardin County,I,17,,59465,0,0
2012 - 2013,231 Hardin County,I,18,,60592,0,0
2012 - 2013,231 Hardin County,I,19,,61740,0,0
2012 - 2013,231 Hardin County,I,20,,62914,0,0
2012 - 2013,231 Hardin County,I,21,,64109,0,0
2012 - 2013,231 Hardin County,I,22,,64429,0,0
2012 - 2013,231 Hardin County,I,23,,64429,0,0
2012 - 2013,231 Hardin County,I,24,,64429,0,0
2012 - 2013,231 Hardin County,I,25,,64429,0,0
2012 - 2013,231 Hardin County,I,26,,64429,0,0
2012 - 2013,231 Hardin County,I,27,,65328,0,0
2012 - 2013,231 Hardin County,I,28,,66573,0,0
2012 - 2013,231 Hardin County,I,29,,66906,0,0
2012 - 2013,231 Hardin County,I,30,,66906,0,0
2012 - 2013,231 Hardin County,I,31,,66906,0,0
2012 - 2013,231 Hardin County,I,32,,66906,0,0
2012 - 2013,231 Hardin County,I,33,,66906,0,0
2012 - 2013,231 Hardin County,I,34,,66906,0,0
2012 - 2013,231 Hardin County,I,35,,66906,0,0
2012 - 2013,231 Hardin County,I,36,,66906,0,0
2012 - 2013,231 Hardin County,I,37,,66906,0,0
2012 - 2013,231 Hardin County,I,38,,66906,0,0
2012 - 2013,231 Hardin County,I,39,,66906,0,0
2012 - 2013,231 Hardin County,I,40,,66906,0,0
2012 - 2013,231 Hardin County,II,0,,39702,0,0
2012 - 2013,231 Hardin County,II,1,,40433,0,0
2012 - 2013,231 Hardin County,II,2,,41181,0,0
2012 - 2013,231 Hardin County,II,3,,41941,0,0
2012 - 2013,231 Hardin County,II,4,,42718,0,0
2012 - 2013,231 Hardin County,II,5,,43511,0,0
2012 - 2013,231 Hardin County,II,6,,44317,0,0
2012 - 2013,231 Hardin County,II,7,,45142,0,0
2012 - 2013,231 Hardin County,II,8,,45982,0,0
2012 - 2013,231 Hardin County,II,9,,46839,0,0
2012 - 2013,231 Hardin County,II,10,,47713,0,0
2012 - 2013,231 Hardin County,II,11,,48604,0,0
2012 - 2013,231 Hardin County,II,12,,49514,0,0
2012 - 2013,231 Hardin County,II,13,,50441,0,0
2012 - 2013,231 Hardin County,II,14,,51389,0,0
2012 - 2013,231 Hardin County,II,15,,52354,0,0
2012 - 2013,231 Hardin County,II,16,,53338,0,0
2012 - 2013,231 Hardin County,II,17,,54344,0,0
2012 - 2013,231 Hardin County,II,18,,55367,0,0
2012 - 2013,231 Hardin County,II,19,,56413,0,0
2012 - 2013,231 Hardin County,II,20,,57478,0,0
2012 - 2013,231 Hardin County,II,21,,58565,0,0
2012 - 2013,231 Hardin County,II,22,,58858,0,0
2012 - 2013,231 Hardin County,II,23,,58858,0,0
2012 - 2013,231 Hardin County,II,24,,58858,0,0
2012 - 2013,231 Hardin County,II,25,,58858,0,0
2012 - 2013,231 Hardin County,II,26,,58858,0,0
2012 - 2013,231 Hardin County,II,27,,59674,0,0
2012 - 2013,231 Hardin County,II,28,,60804,0,0
2012 - 2013,231 Hardin County,II,29,,61108,0,0
2012 - 2013,231 Hardin County,II,30,,61108,0,0
2012 - 2013,231 Hardin County,II,31,,61108,0,0
2012 - 2013,231 Hardin County,II,32,,61108,0,0
2012 - 2013,231 Hardin County,II,33,,61108,0,0
2012 - 2013,231 Hardin County,II,34,,61108,0,0
2012 - 2013,231 Hardin County,II,35,,61108,0,0
2012 - 2013,231 Hardin County,II,36,,61108,0,0
2012 - 2013,231 Hardin County,II,37,,61108,0,0
2012 - 2013,231 Hardin County,II,38,,61108,0,0
2012 - 2013,231 Hardin County,II,39,,61108,0,0
2012 - 2013,231 Hardin County,II,40,,61108,0,0
2012 - 2013,231 Hardin County,III,0,,36378,0,0
2012 - 2013,231 Hardin County,III,1,,37043,0,0
2012 - 2013,231 Hardin County,III,2,,37721,0,0
2012 - 2013,231 Hardin County,III,3,,38413,0,0
2012 - 2013,231 Hardin County,III,4,,39118,0,0
2012 - 2013,231 Hardin County,III,5,,39838,0,0
2012 - 2013,231 Hardin County,III,6,,40573,0,0
2012 - 2013,231 Hardin County,III,7,,41322,0,0
2012 - 2013,231 Hardin County,III,8,,42086,0,0
2012 - 2013,231 Hardin County,III,9,,42864,0,0
2012 - 2013,231 Hardin County,III,10,,43659,0,0
2012 - 2013,231 Hardin County,III,11,,44470,0,0
2012 - 2013,231 Hardin County,III,12,,45297,0,0
2012 - 2013,231 Hardin County,III,13,,46141,0,0
2012 - 2013,231 Hardin County,III,14,,47001,0,0
2012 - 2013,231 Hardin County,III,15,,47879,0,0
2012 - 2013,231 Hardin County,III,16,,48774,0,0
2012 - 2013,231 Hardin County,III,17,,49687,0,0
2012 - 2013,231 Hardin County,III,18,,50618,0,0
2012 - 2013,231 Hardin County,III,19,,51569,0,0
2012 - 2013,231 Hardin County,III,20,,52536,0,0
2012 - 2013,231 Hardin County,III,21,,53525,0,0
2012 - 2013,231 Hardin County,III,22,,53793,0,0
2012 - 2013,231 Hardin County,III,23,,53793,0,0
2012 - 2013,231 Hardin County,III,24,,53793,0,0
2012 - 2013,231 Hardin County,III,25,,53793,0,0
2012 - 2013,231 Hardin County,III,26,,53793,0,0
2012 - 2013,231 Hardin County,III,27,,54533,0,0
2012 - 2013,231 Hardin County,III,28,,55561,0,0
2012 - 2013,231 Hardin County,III,29,,55839,0,0
2012 - 2013,231 Hardin County,III,30,,55839,0,0
2012 - 2013,231 Hardin County,III,31,,55839,0,0
2012 - 2013,231 Hardin County,III,32,,55839,0,0
2012 - 2013,231 Hardin County,III,33,,55839,0,0
2012 - 2013,231 Hardin County,III,34,,55839,0,0
2012 - 2013,231 Hardin County,III,35,,55839,0,0
2012 - 2013,231 Hardin County,III,36,,55839,0,0
2012 - 2013,231 Hardin County,III,37,,55839,0,0
2012 - 2013,231 Hardin County,III,38,,55839,0,0
2012 - 2013,231 Hardin County,III,39,,55839,0,0
2012 - 2013,231 Hardin County,III,40,,55839,0,0
2012 - 2013,231 Hardin County,IV,0,,30004,0,0
2012 - 2013,231 Hardin County,IV,1,,30004,0,0
2012 - 2013,231 Hardin County,IV,2,,30004,0,0
2012 - 2013,231 Hardin County,IV,3,,30004,0,0
2012 - 2013,231 Hardin County,IV,4,,30004,0,0
2012 - 2013,231 Hardin County,IV,5,,30004,0,0
2012 - 2013,231 Hardin County,IV,6,,30004,0,0
2012 - 2013,231 Hardin County,IV,7,,30004,0,0
2012 - 2013,231 Hardin County,IV,8,,30004,0,0
2012 - 2013,231 Hardin County,IV,9,,30004,0,0
2012 - 2013,231 Hardin County,IV,10,,30004,0,0
2012 - 2013,231 Hardin County,IV,11,,30004,0,0
2012 - 2013,231 Hardin County,IV,12,,30004,0,0
2012 - 2013,231 Hardin County,IV,13,,30004,0,0
2012 - 2013,231 Hardin County,IV,14,,30004,0,0
2012 - 2013,231 Hardin County,IV,15,,30004,0,0
2012 - 2013,231 Hardin County,IV,16,,30004,0,0
2012 - 2013,231 Hardin County,IV,17,,30004,0,0
2012 - 2013,231 Hardin County,IV,18,,30004,0,0
2012 - 2013,231 Hardin County,IV,19,,30004,0,0
2012 - 2013,231 Hardin County,IV,20,,30004,0,0
2012 - 2013,231 Hardin County,IV,21,,30004,0,0
2012 - 2013,231 Hardin County,IV,22,,30004,0,0
2012 - 2013,231 Hardin County,IV,23,,30004,0,0
2012 - 2013,231 Hardin County,IV,24,,30004,0,0
2012 - 2013,231 Hardin County,IV,25,,30004,0,0
2012 - 2013,231 Hardin County,IV,26,,30004,0,0
2012 - 2013,231 Hardin County,IV,27,,30004,0,0
2012 - 2013,231 Hardin County,IV,28,,30004,0,0
2012 - 2013,231 Hardin County,IV,29,,30004,0,0
2012 - 2013,231 Hardin County,IV,30,,30004,0,0
2012 - 2013,231 Hardin County,IV,31,,30004,0,0
2012 - 2013,231 Hardin County,IV,32,,30004,0,0
2012 - 2013,231 Hardin County,IV,33,,30004,0,0
2012 - 2013,231 Hardin County,IV,34,,30004,0,0
2012 - 2013,231 Hardin County,IV,35,,30004,0,0
2012 - 2013,231 Hardin County,IV,36,,30004,0,0
2012 - 2013,231 Hardin County,IV,37,,30004,0,0
2012 - 2013,231 Hardin County,IV,38,,30004,0,0
2012 - 2013,231 Hardin County,IV,39,,30004,0,0
2012 - 2013,231 Hardin County,IV,40,,30004,0,0
2012 - 2013,231 Hardin County,V,0,,28005,0,0
2012 - 2013,231 Hardin County,V,1,,28005,0,0
2012 - 2013,231 Hardin County,V,2,,28005,0,0
2012 - 2013,231 Hardin County,V,3,,28005,0,0
2012 - 2013,231 Hardin County,V,4,,28005,0,0
2012 - 2013,231 Hardin County,V,5,,28005,0,0
2012 - 2013,231 Hardin County,V,6,,28005,0,0
2012 - 2013,231 Hardin County,V,7,,28005,0,0
2012 - 2013,231 Hardin County,V,8,,28005,0,0
2012 - 2013,231 Hardin County,V,9,,28005,0,0
2012 - 2013,231 Hardin County,V,10,,28005,0,0
2012 - 2013,231 Hardin County,V,11,,28005,0,0
2012 - 2013,231 Hardin County,V,12,,28005,0,0
2012 - 2013,231 Hardin County,V,13,,28005,0,0
2012 - 2013,231 Hardin County,V,14,,28005,0,0
2012 - 2013,231 Hardin County,V,15,,28005,0,0
2012 - 2013,231 Hardin County,V,16,,28005,0,0
2012 - 2013,231 Hardin County,V,17,,28005,0,0
2012 - 2013,231 Hardin County,V,18,,28005,0,0
2012 - 2013,231 Hardin County,V,19,,28005,0,0
2012 - 2013,231 Hardin County,V,20,,28005,0,0
2012 - 2013,231 Hardin County,V,21,,28005,0,0
2012 - 2013,231 Hardin County,V,22,,28005,0,0
2012 - 2013,231 Hardin County,V,23,,28005,0,0
2012 - 2013,231 Hardin County,V,24,,28005,0,0
2012 - 2013,231 Hardin County,V,25,,28005,0,0
2012 - 2013,231 Hardin County,V,26,,28005,0,0
2012 - 2013,231 Hardin County,V,27,,28005,0,0
2012 - 2013,231 Hardin County,V,28,,28005,0,0
2012 - 2013,231 Hardin County,V,29,,28005,0,0
2012 - 2013,231 Hardin County,V,30,,28005,0,0
2012 - 2013,231 Hardin County,V,31,,28005,0,0
2012 - 2013,231 Hardin County,V,32,,28005,0,0
2012 - 2013,231 Hardin County,V,33,,28005,0,0
2012 - 2013,231 Hardin County,V,34,,28005,0,0
2012 - 2013,231 Hardin County,V,35,,28005,0,0
2012 - 2013,231 Hardin County,V,36,,28005,0,0
2012 - 2013,231 Hardin County,V,37,,28005,0,0
2012 - 2013,231 Hardin County,V,38,,28005,0,0
2012 - 2013,231 Hardin County,V,39,,28005,0,0
2012 - 2013,231 Hardin County,V,40,,28005,0,0
2012 - 2013,235 Harlan County,I,0,,41029,0,0
2012 - 2013,235 Harlan County,I,1,,41270,0,0
2012 - 2013,235 Harlan County,I,2,,41512,0,0
2012 - 2013,235 Harlan County,I,3,,41770,0,0
2012 - 2013,235 Harlan County,I,4,,44469,0,0
2012 - 2013,235 Harlan County,I,5,,44721,0,0
2012 - 2013,235 Harlan County,I,6,,44964,0,0
2012 - 2013,235 Harlan County,I,7,,45209,0,0
2012 - 2013,235 Harlan County,I,8,,45468,0,0
2012 - 2013,235 Harlan County,I,9,,45712,0,0
2012 - 2013,235 Harlan County,I,10,,49605,0,0
2012 - 2013,235 Harlan County,I,11,,49869,0,0
2012 - 2013,235 Harlan County,I,12,,50125,0,0
2012 - 2013,235 Harlan County,I,13,,50379,0,0
2012 - 2013,235 Harlan County,I,14,,51566,0,0
2012 - 2013,235 Harlan County,I,15,,52359,0,0
